Committee Name|Committee Address|Committee Type|Committee City|Committee State|Committee Zip|Committee ID|Date Recevied|Date Last Revised|Last Revised By|Postmark Date|Microfilm Number|Election Date|Type of Filing|Nature of Filing|Report Start Date|Report End Date|Nature of Committee|Field 1|Field 2A|Field 2B|Field 2C|Field 2D|Field 3|Field 4|Field 5|Field 6|Field 7|Field 8|Field 9|Field 10|Field 11A|Field 11B|Field 11C|Field 11D|Field 12|Field 13|Field 14|Field 15|Field 16|Field 17|Field 18|Field 19|Field 20|Field 21|Field 22|Field 23|Field 24|Field 25|Field 26|Description
NE DENTAL HYGIENISTS PAC|1826 S MERIDIAN AVE|S|COZAD|NE|69130|99PAC00054|01/12/2009|01/21/2009|nadc06||7870054|11/04/2008|O|70|10/21/2008|12/31/2008|S|575|0|0|0|0|0|0|0|0|0|0|575|726.31|0|0|0|0|0|0|0|0|0|726.31|4816.25|0|0|4816.25|0|4816.25|0|0|4816.25|
POP-PAC (NEBRASKA BEVERAGE ASSOCIATION)|440 S. 13TH STREET, SUITE C|S|LINCOLN|NE|68508|99PAC00080|01/12/2009|01/21/2009|nadc06||7870078|11/04/2008|G|70|10/21/2008|12/31/2008|S|7009.65|0|0|47|47|0|0|47|0|0|47|7056.65|1950|800|0|0|800|0|800|0|0|800|2750|44879.47|0|47|44926.47|800|44126.47|0|0|44126.47|
NE ACTION COMMITTEE FOR RURAL ELECTRIFICATION PAC|1244 K STREET, BOX 82048|S|Lincoln|NE|68501|99PAC00103|01/12/2009|01/21/2009|nadc06||7870049|11/04/2008|G|70|10/21/2008|12/31/2008|S|14177.85|4693.97|0|0|4693.97|0|0|4693.97|0|0|4693.97|18871.82|8020|2900|0|0|2900|0|2900|0|0|2900|10920|16552.69|0|4693.97|21246.66|2900|18346.66|0|0|18346.66|
NE CERTIFIED PUBLIC ACCOUNTANTS|1248 O ST STE 500|S|LINCOLN|NE|68508|99PAC00105|01/12/2009|01/27/2009|nadc03||7870052|11/04/2008|G|70|10/21/2008|12/31/2008|S|19038.82|200|0|7.55|207.55|0|0|207.55|0|0|207.55|19246.37|19750|4000|0|0|4000|1000|3000|0|0|3000|22750|8717.54|0|207.55|8925.09|3000|5925.09|0|0|5925.09|
NE STATE TRANSPORTATION POLITICAL EDUCATION|1307 H STREET|S|LINCOLN|NE|68508|99PAC00108|01/12/2009|03/02/2009|nadc05||7870072|11/04/2008|P|70|11/04/2008|12/21/2008|S|45255.58|10917.32|0|68|10985.32|0|0|10985.32|0|0|10985.32|56240.9|87752.03|20675.9|0|0|20675.9|0|20675.9|0|0|20675.9|108427.93|11153.83|0|10985.32|22139.15|20675.9|1463.25|0|0|1463.25|
AMERICAN COUNCIL OF ENGINEERING COMPANIES/NEB. PAC|301 SOUTH 13TH ST, STE 101|S|LINCOLN|NE|68508|06PAC00149|01/12/2009|01/21/2009|nadc06|01/09/2009|7870028|11/04/2008|G|70|10/21/2008|12/31/2008|S|6200|3250|0|0|3250|0|0|3250|0|0|3250|9450|5913.12|300|0|126.61|426.61|0|426.61|0|0|426.61|6339.73|11062.7|0|3250|14312.7|426.61|13886.09|0|0|13886.09|
CITIZEN ADVOCATES FOR SCHOLASTIC EXCELLENCE|500 ENERGY PLAZA, 409 SOUTH 17TH STREET|R|Omaha|NE|68102-2663|05IRC00456|01/12/2009|01/21/2009|nadc06|01/09/2008|7870032|11/04/2008|G|70|10/21/2008|12/31/2008|R|12100|0|0|0|0|0|0|0|0|0|0|12100|5516.39|2800|0|0|2800|0|2800|0|0|2800|8316.39|14321.42|0|0|14321.42|2800|11521.42|0|0|11521.42|
IRON WORKERS LOCAL UNION #21 LEGISLATIVE FUND|14515 Industrial Road,|S|OMAHA|NE|68144|99PAC00029|01/12/2009|01/21/2009|nadc06|01/09/2009|7870038|11/04/2008|G|70|10/21/2008|12/31/2008|S|25899.51|7901|0|431.41|8332.41|0|0|8332.41|0|0|8332.41|34231.92|49075.18|1000|3282.31|0|4282.31|0|4282.31|0|0|4282.31|53357.49|87679.93|0|8332.41|96012.34|4282.31|91730.03|0|0|91730.03|
MILLARD EDUCATION ASSOCIATION PAC|4204 S. 57TH STREET|S|Omaha|NE|68117|08PAC00159|01/12/2009|01/21/2009|nadc06|01/09/2008|7870043|11/04/2008|G|70|10/21/2008|12/31/2008|S|2615.8|0|0|0|0|0|0|0|0|0|0|2615.8|6100|0|0|0|0|0|0|0|0|0|6100|4090.43|0|0|4090.43|0|4090.43|0|0|4090.43|
NE MEDICAL PAC|233 SOUTH 13TH STREET, #1200,|I|LINCOLN|NE|68508|99PAC00058|01/12/2009|10/15/2009|nadc04|01/08/2009|7870061|11/04/2008|G|70|10/21/2008|12/31/2008|I|12937.81|0|0|0|0|0|0|0|0|0|0|12937.81|25376.04|800|0|0|800|1000|-200|0|0|-200|25176.04|9217.21|0|0|9217.21|-200|9417.21|0|0|9417.21|
NE RESTAURANT ASSOCIATION PAC|1610 SO. 70TH, SUITE 101|S|LINCOLN|NE|68506|99PAC00066|01/12/2009|01/21/2009|nadc06|01/09/2008|7870069|11/04/2008|G|70|10/21/2008|12/31/2008|S|8.1|100|0|1.53|101.53|0|0|101.53|0|0|101.53|109.63|1789.07|550|0|2.17|552.17|0|552.17|0|0|552.17|2341.24|3552.15|0|101.53|3653.68|552.17|3101.51|0|0|3101.51|
NE STATE EDUCATION ASSOCIATION PAC|605 South 14th Street,|S|LINCOLN|NE|68508|99PAC00069|01/12/2009|09/03/2009|nadc05|01/09/2009|7870070|11/04/2008|G|70|10/21/2008|12/31/2008|S|210832.17|47008.53|0|154.17|47162.7|0|0|47162.7|0|0|47162.7|257994.87|358522.95|78566.11|0|14056.58|92622.69|317.13|92305.56|0|0|92305.56|450828.51|68678.92|0|47162.7|115841.62|92305.56|23536.06|0|0|23536.06|
NE INSURANCE AND FINANCIAL ADVISORS PAC|1633 NORMANDY COURT STE A|S|LINCOLN|NE|68512|99PAC00030|01/12/2009|01/21/2009|nadc06|01/09/2009|7870059|11/04/2008|G|70|10/21/2008|12/31/2008|S|50032.28|13003.42|0|10.34|13013.76|0|0|13013.76|0|0|13013.76|63046.04|36017.09|8400|0|161.27|8561.27|0|8561.27|0|0|8561.27|44578.36|22157.04|0|13013.76|35170.8|8561.27|26609.53|0|0|26609.53|
NE RESEARCH PAC|1041 H STREET SUITE B|S|LINCOLN|NE|68508|05PAC00146|01/12/2009|01/21/2009|nadc06|01/12/2009|7870068|11/04/2008|G|70|10/21/2008|12/31/2008|S|14195.42|13100|0|0|13100|0|0|13100|0|0|13100|27295.42|9757.87|8797.7|0|8700.4|17498.1|0|17498.1|0|0|17498.1|27255.97|4920.6|0|13100|18020.6|17498.1|522.5|0|0|522.5|
FIREFIGHTERS FOR BETTER GOVERNMENT|6005 Grover Street,|S|OMAHA|NE|68106|99PAC00023|01/12/2009|04/06/2009|nadc05||7870036|11/04/2008|G|70|10/21/2008|12/31/2008|S|57475.68|8404.33|0|26.91|8431.24|0|0|8431.24|0|0|8431.24|65906.92|11225|2111.89|0|0|2111.89|0|2111.89|0|0|2111.89|13336.89|58151.53|0|8431.24|66582.77|2111.89|64470.88|0|0|64470.88|
NE DENTAL PAC|7160 S. 29TH SUITE 1|S|LINCOLN|NE|68516|99PAC00053|01/12/2009|01/21/2009|nadc06||7870055|11/04/2008|P|70|10/21/2008|12/31/2008|S|19261|0|0|0|0|0|0|0|0|0|0|19261|2822.8|4500|0|0|4500|0|4500|0|0|4500|7322.8|41609.9|0|0|41609.9|4500|37109.9|0|-9|37100.9|
NE FARM BUREAU FEDERATION PAC|5225 S.16TH ST., PO BOX 80299|S|LINCOLN|NE|68501-0000|99PAC00055|01/12/2009|02/24/2009|nadc05||7870057|11/04/2008|G|70|10/21/2008|12/31/2008|S|9995.32|0|0|40.79|40.79|0|0|40.79|0|0|40.79|10036.11|76478.51|13921.17|0|0|13921.17|0|13921.17|0|0|13921.17|90399.68|67974.99|0|40.79|68015.78|13921.17|54094.61|0|0|54094.61|
NE OPTOMETRIC ASSOCIATION PAC|1633 NORMANDY CT. #A|S|LINCOLN|NE|68512|99PAC00061|01/12/2009|11/16/2010|nadc01|01/09/2008|7870062|11/04/2008|G|70|10/21/2008|12/31/2008|S|57808.03|6523.36|0|88.34|6611.7|0|0|6611.7|0|0|6611.7|64419.73|31442.14|4150|0|1254.63|5404.63|2000|3404.63|0|0|3404.63|34846.77|49842.93|0|6611.7|56454.63|3404.63|53050|0|-3291.95|49758.05|
CHIROPRACTORS OF NEBRASKA STATE PAC|13215 BIRCH DRIVE SUITE 200|S|OMAHA|NE|68164|99PAC00018|01/12/2009|05/06/2011|nadc05||7870031|11/04/2008|G|70|10/21/2008|12/31/2008|S|18234.31|7305|0|10.34|7315.34|0|0|7315.34|0|0|7315.34|25549.65|32085.68|9300|0|505.79|9805.79|100|9705.79|0|0|9705.79|41791.47|27195.52|0|7315.34|34510.86|9705.79|24805.07|0|0|24805.07|
NE TELECOMMUNICATIONS ASSOCIATION PAC (NTA)|801 LINCOLN SQUARE, 121 SOUTH 13TH STREET  |S|LINCOLN|NE|68508|06PAC00150|01/12/2009|06/16/2009|nadc05||7870073|11/04/2008|G|70|10/21/2008|12/31/2008|S|32084.95|3752|0|0|3752|0|0|3752|0|0|3752|35836.95|31796.48|4500|0|7.5|4507.5|3500|1007.5|0|0|1007.5|32803.98|39034.85|0|3752|42786.85|1007.5|41779.35|0|0|41779.35|
LINCOLN EDUCATION ASSOCIATION (LEA PAC)|4920 Normal Boulevard,|S|LINCOLN|NE|68506|99PAC00031|01/13/2009|01/21/2009|nadc06||7870039|11/04/2008|G|70|10/21/2008|12/31/2008|S|4055.13|736.34|0|103.68|840.02|0|0|840.02|0|0|840.02|4895.15|1392.68|1846.07|0|0|1846.07|0|1846.07|0|0|1846.07|3238.75|33665.64|0|840.02|34505.66|1846.07|32659.59|0|0|32659.59|
STATE TROOPERS ASSOCIATION OF NE, INC. PAC|150 NW 40TH STREET|S|LINCOLN|NE|68528|99PAC00086|01/13/2009|01/21/2009|nadc06||7870081|11/04/2008|G|70|10/21/2008|12/31/2008|S|5741|1875|0|-18|1857|0|0|1857|0|0|1857|7598|4400|0|0|21|21|0|21|0|0|21|4421|9745|0|1857|11602|21|11581|0|0|11581|
NE REALTORS PAC|800 S 13TH STREET, SUITE 200|S|LINCOLN|NE|68508|99PAC00064|01/13/2009|08/11/2009|nadc04|||11/04/2008|G|70|10/21/2008|12/31/2008|T|81937.5|1771|0|217.27|1988.27|0|0|1988.27|0|0|1988.27|83925.77|85192.95|15725|277.2|0|16002.2|199.76|15802.44|0|0|15802.44|100995.39|81831.2|0|1988.27|83819.47|15802.44|68017.03|0|0|68017.03|
FIRST NATIONAL  OF NEBRASKA PAC|ONE FIRST NAT\'L CENTER 1620 DODGE STREET|S|OMAHA|NE|68102|99PAC00009|01/13/2009|11/12/2010|nadc01|01/12/2009|7870037|11/04/2008|G|70|10/21/2008|12/31/2008|S|41308.42|6083|0|0|6083|0|0|6083|0|0|6083|47391.42|42800|10250|0|0|10250|391.4|9858.6|0|0|9858.6|52658.6|209186.35|0|6083|215269.35|9858.6|205410.75|0|0|205410.75|
LINCOLN FIREFIGHTERS ASSOCIATION PAC|241 VICTORY LANE|S|LINCOLN|NE|68528|99PAC00006|01/13/2009|01/21/2009|nadc06|01/12/2008|7870040|11/04/2008|G|70|11/01/2008|12/31/2008|S|17594.94|937.5|0|96.61|1034.11|0|0|1034.11|0|0|1034.11|18629.05|7450|1600|0|0|1600|150|1450|0|0|1450|8900|40362.09|0|1034.11|41396.2|1450|39946.2|0|0|39946.2|
NE ASSOCIATION OF TRIAL ATTORNEYS -PAC|941 O STREET, SUITE 203|S|LINCOLN|NE|68508|99PAC00104|01/13/2009|03/24/2011|nadc05||7870050|11/04/2008|G|70|10/21/2008|12/31/2008|S|65829.6|16971.34|0|98.17|17069.51|0|0|17069.51|0|1200|18269.51|84099.11|80342.7|42000|0|9062.94|51062.94|0|51062.94|0|0|51062.94|131405.64|93599.1|0|17069.51|110668.61|51062.94|59605.67|0|0|59605.67|Due to Administrator error pledges made in the last reporting period were not reported. Per discussion with Jim Stejskal at the Commission office the pledge amount has been included in the summary of receipts and the pledges reported on Schedule A of this report.
METROPOLITAN OMAHA BUILDERS ASSOCIATION PAC|11421 Davenport Street,|S|OMAHA|NE|68154|99PAC00032|01/13/2009|01/21/2009|nadc06|01/13/2009|7870042|11/04/2008|G|70|10/21/2008|12/31/2008|S|4975|500|0|0|500|0|0|500|0|0|500|5475|7800|500|0|95.23|595.23|0|595.23|0|0|595.23|8395.23|6274.99|0|500|6774.99|595.23|6179.76|0|0|6179.76|
NATIONAL FED. OF INDEPENDENT BUS./NE SAFE TRUST|1201 F STREET NW, SUITE 200|S|WASHINGTON|DC|20004|05PAC00147|01/13/2009|01/21/2009|nadc06|01/13/2009|7870045|11/04/2008|G|70|10/21/2008|12/31/2008|S|1625|0|0|0|0|0|0|0|0|0|0|1625|3500|-750|0|585.54|-164.46|0|-164.46|0|0|-164.46|3335.54|4630|0|0|4630|-164.46|4794.46|0|0|4794.46|
NE CATTLEMEN INC NC STATE PAC|1010 LINCOLN MALL, SUITE 101|S|LINCOLN|NE|68508|99PAC00043|01/13/2009|02/18/2009|nadc05|01/12/2009|7870051|11/04/2008|G|70|10/21/2008|12/31/2008|S|10590.3|0|0|0|0|0|0|0|0|0|0|10590.3|8684.79|1500|154.83|25|1679.83|600|1079.83|0|0|1079.83|9764.62|17620.4|0|0|17620.4|1079.83|16540.57|0|0|16540.57|
NE CREDIT UNION LEAGUE PAC|4885 SOUTH 118TH STREET, #150|S|OMAHA|NE|68137|99PAC00106|01/13/2009|03/25/2009|nadc04|01/12/2009|7870053|11/04/2008|G|70|10/21/2008|12/31/2008|S|18155.7|0|0|5.3|5.3|0|0|5.3|0|0|5.3|18161|28250|2900|0|0|2900|0|2900|0|0|2900|31150|6785.7|0|5.3|6791|2900|3891|0|0|3891|
NE LAND TITLE ASSOCIATION PAC|104 EAST 7TH STREET; PO BOX 338|P|LEXINGTON|NE|68850|05PAC00144|01/13/2009|01/21/2009|nadc06|01/12/2008|7870060|11/04/2008|G|70|10/21/2008|12/31/2008|I|3275.45|0|0|13.4|13.4|0|0|13.4|0|0|13.4|3288.85|5340|0|0|0|0|0|0|0|0|0|5340|20760.62|0|13.4|20774.02|0|20774.02|0|0|20774.02|
NE CERTIFIED PUBLIC ACCOUNTANTS|1248 O ST STE 500|S|LINCOLN|NE|68508|99PAC00105|06/20/2008|06/27/2008|nadc06||7780181|05/13/2008|P|40|04/29/2008|06/17/2008|S|11785.3|5620|0|11.78|5631.78|0|0|5631.78|0|0|5631.78|17417.08|6700|0|0|0|0|0|0|0|0|0|6700|14514.02|0|5631.78|20145.8|0|20145.8|0|0|20145.8|
ASSOCIATED BEVERAGE DISTRIBUTORS OF NE (PAC)|301 S. 13TH STREET, SUITE 400|S|LINCOLN|NE|68508|99PAC00042|06/20/2008|06/30/2008|nadc05||7780167|05/13/2008|P|40|04/29/2008|06/17/2008|S|8872.33|0|0|0|0|0|0|0|0|0|0|8872.33|4932.93|2500|0|0|2500|0|2500|0|0|2500|7432.93|14437.04|0|0|14437.04|2500|11937.04|0|0|11937.04|
NE MEDICAL PAC|233 SOUTH 13TH STREET, #1200,|I|LINCOLN|NE|68508|99PAC00058|06/20/2008|10/31/2008|nadc04|06/19/2008|7780188|05/13/2008|P|40|04/29/2008|06/17/2008|I|7179.5|0|0|62.37|62.37|0|0|62.37|0|0|62.37|7241.87|4899|1600|335|0|1935|0|1935|0|0|1935|6834|23935.94|0|62.37|23998.31|1935|22063.31|0|0|22063.31|
CARE PAC|3900 NW 12TH ST. SUITE 100|S|LINCOLN|NE|68521|99PAC00016|06/20/2008|06/27/2008|nadc06|06/20/2008|7780168|05/13/2008|P|40|04/29/2008|06/17/2008|S|3813.87|3355|0|0|3355|0|0|3355|0|0|3355|7168.87|7653|0|0|114.5|114.5|0|114.5|0|0|114.5|7767.5|8225.4|0|3355|11580.4|114.5|11465.9|0|0|11465.9|
NE CHAMBER OF COMMERCE & INDUSTRY PAC|1320 LINCOLN MALL, #201|S|LINCOLN|NE|68508|99PAC00097|06/20/2008|06/30/2008|nadc03|06/20/2008|7780182|05/13/2008|P|40|04/29/2008|06/17/2008|S|33165|400|0|0|400|0|0|400|0|0|400|33565|25654.78|700|0|9.78|709.78|600|109.78|0|0|109.78|25764.56|58281.94|0|400|58681.94|109.78|58572.16|0|0|58572.16|
AGC PAC (HIGHWAY IMPROVEMENT PAC)|635 SOUTH 14TH STREET-STE# 125|S|LINCOLN|NE|68508|99PAC00027|06/20/2008|06/02/2009|nadc05|06/20/2008|7780164|05/13/2008|P|30|01/01/2008|04/08/2008|S|0|82058|0|1045.49|83103.49|0|0|83103.49|60108|0|143211.49|143211.49|0|12200|0|12943.7|25143.7|0|25143.7|0|0|25143.7|25143.7|133717.44|0|83103.49|216820.93|25143.7|191677.23|0|0|191677.23|
NE ASSOCIATION OF TRIAL ATTORNEYS -PAC|941 O STREET, SUITE 203|S|LINCOLN|NE|68508|99PAC00104|06/20/2008|03/24/2011|nadc06||7780178|05/13/2008|P|40|04/29/2008|06/17/2008|S|16600.17|11367.84|0|222.77|11590.61|0|0|11590.61|0|0|11590.61|28190.78|13781.1|6500|0|2249.25|8749.25|1000|7749.25|0|0|7749.25|21530.35|117731.27|1200|11590.61|130521.88|7749.25|122772.63|0|0|122772.63|
CITIZENS FOR A BETTER NEBRASKA|5001 SOUTH 65TH STREET|I|LINCOLN|NE|68516|06CAC00834|04/03/2009|08/19/2009|nadc04||7980091|05/12/2009|P|10|01/01/2009|03/23/2009|I|0|0|0|0|0|0|0|0|0|0|0|0|0|750|0|42|792|0|792|0|0|792|792|7862.97|0|0|7862.97|792|7070.97|0|0|7070.97|
OMAHA EDUCATION ASSOCIATION PAC|4202 SOUTH 57TH STREET|S|Omaha|NE|68117|99PAC00076|01/13/2009|01/21/2009|nadc06||7870077|11/04/2008|G|70|10/21/2008|12/31/2008|S|7940.45|2053.25|0|78.89|2132.14|0|0|2132.14|0|0|2132.14|10072.59|76385.48|1000|0|90|1090|0|1090|0|0|1090|77475.48|-11258.38|0|2132.14|-9126.24|1090|-10216.24|0|40500|30283.76|
CENTURYLINK NEBRASKA PAC|1314 DOUGLAS-ON-THE-MALL, 13TH F,|S|OMAHA|NE|68102|99PAC00087|01/13/2009|01/29/2010|nadc04|01/12/2008|7870080|11/04/2008|G|70|10/21/2008|12/31/2008|S|5075.25|1191.82|0|.36|1192.18|0|0|1192.18|0|0|1192.18|6267.43|6429|800|0|98.23|898.23|0|898.23|0|0|898.23|7327.23|2665.05|0|1192.18|3857.23|898.23|2959|0|0|2959|
AIA-AMERICAN INSTITUTE OF ARCHITECTS PAC|PO BOX 80045 / 102 ARCHITECTURE HALL |P|Lincoln|NE|68501|08PAC00156|01/22/2009|01/26/2009|nadc06|01/22/2009|7870207|11/04/2008|G|70|10/21/2008|12/31/2008|I|6080.2|550|0|0|550|0|0|550|0|0|550|6630.2|757.11|0|0|29.88|29.88|0|29.88|0|0|29.88|786.99|5323.09|0|550|5873.09|29.88|5843.21|0|0|5843.21|
NE NURSES ASSOCIATION PAC|1320 K STREET|S|LINCOLN|NE|68508|99PAC00060|02/03/2009|02/03/2009|nadc01|||11/04/2008|G|10|10/01/2008|10/20/2008|T|68.85|0|0|0|0|0|0|0|0|0|0|68.85|5018.09|0|0|0|0|0|0|0|0|0|5018.09|5085.27|0|0|5085.27|0|5085.27|0|0|5085.27|
TRUCKERS PAC|1701 \'K\' STREET,|S|LINCOLN|NE|68508|99PAC00093|02/11/2009|08/06/2009|nadc06||7890143|11/04/2008|A|40|01/01/2008|12/31/2008|S|0|19095|0|0|19095|0|0|19095|0|0|19095|19095|0|5000|0|13200.71|18200.71|750|17450.71|0|0|17450.71|17450.71|25806.44|0|19095|44901.44|17450.71|27450.73|0|-7839.86|19610.87|
STEAMFITTERS AND PLUMBERS LU 464 PAC FUND|13505 B ST|S|OMAHA|NE|68144|99PAC00131|05/05/2009|08/12/2009|nadc04|05/04/2009|8000194|05/12/2009|G|10|03/24/2009|04/27/2009|S|10747.28|4179.9|0|56.81|4236.71|0|0|4236.71|0|0|4236.71|14983.99|21350|16650|0|0|16650|0|16650|0|0|16650|38000|179783.02|0|4236.71|184019.73|16650|167369.73|0|-2249.73|165120|
NE GPLDC PAC FUND|5626 SORENSEN PARKWAY|S|OMAHA|NE|68152|09PAC00160|05/04/2009|06/29/2011|nadc04|05/04/2009|8000192|05/12/2009|G|10|04/01/2009|04/27/2009|S|12862.88|10236.82|0|0|10236.82|0|0|10236.82|0|0|10236.82|23099.7|286.67|15075|0|0|15075|0|15075|0|0|15075|15361.67|12576.21|0|10236.82|22813.03|15075|7738.03|0|0|7738.03|
NAPS PAC  (NE ALLIANCE FOR THE PRIVATE SECTOR)|9850 NICHOLAS STREET, SUITE 305 |I|OMAHA|NE|68114|08IRC00486|06/05/2009|09/04/2009|nadc01|06/05/2009|8010237|04/07/2009|P|40|01/01/2009|06/05/2009|I|0|10150|0|0|10150|0|0|10150|0|0|10150|10150|0|10130|0|10|10140|0|10140|0|0|10140|10140|620.02|0|10150|10770.02|10140|630.02|0|0|630.02|
NE REALTORS PAC|800 S 13TH STREET, SUITE 200|S|LINCOLN|NE|68508|99PAC00064|06/17/2009|06/22/2009|nadc06||8020123|05/12/2009|G|40|04/28/2009|06/16/2009|S|8385.56|4443|0|11.64|4454.64|0|0|4454.64|0|0|4454.64|12840.2|34302.92|3600|809.1|0|4409.1|0|4409.1|0|0|4409.1|38712.02|42099.67|0|4454.64|46554.31|4409.1|42145.21|0|0|42145.21|
CITIZENS FOR A BETTER NEBRASKA|5001 SOUTH 65TH STREET|I|LINCOLN|NE|68516|06CAC00834|06/22/2009|06/29/2009|nadc06||8020163|05/12/2009|G|40|04/28/2009|06/16/2009|I|0|0|0|0|0|0|0|0|0|0|0|0|792|1250|0|0|1250|0|1250|0|0|1250|2042|7070.97|0|0|7070.97|1250|5820.97|0|0|5820.97|
FIREFIGHTERS FOR BETTER GOVERNMENT|6005 Grover Street,|S|OMAHA|NE|68106|99PAC00023|06/22/2009|09/29/2009|nadc05||8020164|05/12/2009|G|40|04/28/2009|06/16/2009|S|33616.79|5549|0|0|5549|0|0|5549|0|0|5549|39165.79|93898.58|9360.97|0|0|9360.97|0|9360.97|0|3000|12360.97|106259.55|4189.09|0|5549|9738.09|9360.97|377.12|0|0|377.12|Payments to vendors include:  Unionist Printing - 1309 NW Radial, Omaha Ne 68132 - $2499.53  Hyvee 52 and Center  Omaha NE 68106 - $896.97  Red State Strategies - Box 540975 Omaha NE 68154 -$5022.56  Qwest Communications - Box 91154 Seatle WA 98111 -$941.91
FIRST NATIONAL  OF NEBRASKA PAC|ONE FIRST NAT\'L CENTER 1620 DODGE STREET|S|OMAHA|NE|68102|99PAC00009|06/22/2009|11/12/2010|nadc01|06/19/2009|8020165|05/12/2009|G|70|04/28/2009|06/16/2009|S|10511.52|3521.32|0|0|3521.32|0|0|3521.32|0|0|3521.32|14032.84|1250|6500|10350|0|16850|0|16850|0|0|16850|18100|214672.27|0|3521.32|218193.59|16850|201343.59|0|0|201343.59|
STATE HEALTH PAC|P.O. BOX 3248|S|OMAHA|NE|68124|99PAC00085|06/22/2009|06/29/2009|nadc06|06/19/2009|8020170|05/12/2009|G|70|04/28/2009|06/16/2009|S|7065|2191.38|0|0|2191.38|0|0|2191.38|0|0|2191.38|9256.38|9320.1|674.52|0|0|674.52|0|674.52|0|0|674.52|9994.62|16517.51|0|2191.38|18708.89|674.52|18034.37|0|0|18034.37|
IRON WORKERS LOCAL UNION #21 LEGISLATIVE FUND|14515 Industrial Road,|S|OMAHA|NE|68144|99PAC00029|06/22/2009|06/29/2009|nadc06|06/19/2009|8020167|05/12/2009|G|70|03/24/2009|06/16/2009|S|7526.33|5775.71|0|217.06|5992.77|0|0|5992.77|0|0|5992.77|13519.1|12401.59|3500|3936.98|0|7436.98|0|7436.98|0|0|7436.98|19838.57|87324.77|0|5992.77|93317.54|7436.98|85880.56|0|-270|85610.56|
NE PT PAC  - PHYSICAL THERAPY PAC|P.O. BOX 540427|S|OMAHA|NE|68154|99PAC00082|01/04/2010|01/14/2010|nadc05||8060071|12/31/2009|A||01/01/2009|12/31/2009|S|0|1694|0|0|1694|0|0|1694|0|0|1694|1694|0|500|0|0|500|0|500|0|0|500|500|7435.4|0|1694|9129.4|500|8629.4|1400|0|7229.4|
NE ASSOCIATION OF NURSE ANESTHETISTS PAC|625 SOUTH 14TH STREET, SUITE A|S|LINCOLN|NE|68508|99PAC00100|01/05/2010|01/11/2010|nadc06|01/05/2010|8060068|01/01/2009|A||01/01/2009|12/31/2009|S|0|2000|0|0|2000|0|0|2000|0|0|2000|2000|0|4375|0|0|4375|400|3975|0|0|3975|3975|15384.98|0|2000|17384.98|3975|13409.98|0|0|13409.98|
ASSOCIATED BUILDERS & CONTRACTORS|830 WEST GATE BLVD|S|LINCOLN|NE|68528|99PAC00011|01/08/2010|02/04/2010|nadc04|01/07/2010|8060064|01/01/2009|A||01/01/2009|12/31/2009|S|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|225|225|0|225|0|0|225|225|6612.95|0|0|6612.95|225|6387.95|0|0|6387.95|
DEALER PAC|701 South 13th Street, P.O. Box 95023|S|Lincoln|NE|68509|99PAC00020|01/08/2010|01/14/2010|nadc07||8060066|12/31/2009|A||01/01/2009|12/31/2009|S|0|11500|0|448.15|11948.15|0|0|11948.15|0|0|11948.15|11948.15|0|10555.73|0|0|10555.73|0|10555.73|0|0|10555.73|10555.73|48214.64|0|11948.15|60162.79|10555.73|49607.06|0|0|49607.06|
CITIZENS FOR A BETTER NEBRASKA|5001 SOUTH 65TH STREET|I|LINCOLN|NE|68516|06CAC00834|01/11/2010|01/19/2010|nadc06||8070049|12/31/2009|A||06/17/2009|12/31/2009|I|0|0|0|0|0|0|0|0|0|0|0|0|0|500|0|0|500|0|500|0|0|500|500|5820.97|0|0|5820.97|500|5320.97|0|0|5320.97|
NE RIGHT TO LIFE PAC|P.O. BOX 80410|I|Lincoln|NE|68501|99PAC00067|01/11/2010|01/19/2010|nadc06||8070057|12/31/2009|O||06/17/2009|12/31/2009|I|220|1120|0|0|1120|0|0|1120|0|0|1120|1340|1355|458.08|0|314|772.08|0|772.08|0|0|772.08|2127.08|2205.04|0|1120|3325.04|772.08|2552.96|0|0|2552.96|
NE PHARM PAC|6221 SOUTH 58TH STREET, STE A|S|LINCOLN|NE|68516|99PAC00040|01/11/2010|01/27/2010|nadc05|01/08/2010|8070056|05/04/2010|A||01/01/2009|12/31/2009|S|0|3215|0|70.35|3285.35|0|0|3285.35|0|0|3285.35|3285.35|0|3200|0|624.4|3824.4|0|3824.4|0|0|3824.4|3824.4|28177.25|0|3285.35|31462.6|3824.4|27638.2|0|0|27638.2|
NE STATE HOME BUILDERS ASSN PAC|1327 H ST # 220|S|LINCOLN|NE|68508|99PAC00012|01/11/2010|01/19/2010|nadc06|01/11/2010|8070058|05/04/2010|A||01/01/2009|12/31/2009|S|0|6323|0|46.26|6369.26|0|0|6369.26|0|0|6369.26|6369.26|0|6715|0|7765|14480|0|14480|0|0|14480|14480|14696.47|0|6369.26|21065.73|14480|6585.73|0|0|6585.73|
PIM PAC/NE|1700 HWY 36 WEST, SUITE 510|S|ROSEVILLE|MN|55113|99PAC00089|01/11/2010|01/19/2010|nadc06|01/07/2010|8070060|05/04/2010|A||01/01/2009|12/31/2009|S|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4441.98|0|0|4441.98|0|4441.98|0|0|4441.98|
