Committee Name|Committee Address|Committee Type|Committee City|Committee State|Committee Zip|Committee ID Number|Date Last Revised|Last Revised By|Date Received|Postmark Date|Microfilm Number|Election Date|Type of Filing|Nature of Filing|Additional Ballot Question|Report Start Date|Report End Date|Field 1|Field 2A|Field 2B|Field 2C|Field 3|Field 4A|Field 4B|Field 5|Field 6|Field 7A|Field 7B|Field 7C|Field 7D|Field 8A|Field 8B|Field 8C|Field 8D|Field 9|Field 10|Field 11|Field 12|Field 13|Field 14|Field 15|Field 16|Field 17|Field 18|Field 19|Field 20|Field 21|Field 22|Field 23|Field 23|Field 24|Field 25|Field 26|Field 27|Adjustment|Total Unitemized Bills|Total Unpaid Bills|Total All Bills
ZIMMER FOR SCHOOL BOARD|3350 'M' Street,|C|LINCOLN|NE|68510|99CAC00350|01/22/2008|nadc06|01/22/2008|01/18/2008||05/01/2007|A|||06/06/2007|12/31/2007|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.44|0|5.44|5.44|1933.88|0|0|1933.88|5.44|1928.44|0|1928.44|0|1928.44|||||5899
BARBARA BAIER FOR SCHOOL BOARD|P.O. BOX 81485|C|Lincoln|NE|68501|99CAC00718|02/13/2008|nadc06|01/23/2008|01/23/2008|7620175|01/01/2007|A|||01/01/2007|12/31/2007|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1015|0|1015|1015|1393.57|0|0|1393.57|1015|378.57|0|378.57|0|378.57|||||5900
MCCOLLISTER FOR M.U.D.|8010 Hickory Street,|C|OMAHA|NE|68124|99CAC00280|01/23/2008|nadc01|01/23/2008|01/22/2008||01/01/2007|A|||01/01/2007|12/31/2007|0|0|0|0|0|2.55|2.55|0|2.55|0|0|0|0|0|0|0|0|2.55|2.55|0|0|0|0|0|0|0|204.91|0|2.55|207.46|0|207.46|0|207.46|0|207.46|||||5901
MEL CHRISTENSEN FOR SHERIFF|802 W CANDICE ST|C|VALENTINE|NE|69201|06CAC00990|01/23/2008|nadc01|01/23/2008|01/23/2008||01/01/2007|A|||01/15/2007|01/21/2008|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|383.1|0|383.1|383.1|383.1|0|0|383.1|383.1|0|0|0|0|0|||||5902
TANYA COOK FOR LEGISLATURE|9632 NORTH 34TH STREET|C|OMAHA|NE|68112|07CAC01061|08/04/2009|nadc04|01/23/2008|01/22/2008||05/13/2008|P|30||01/01/2007|12/31/2007|0|255|4384.99|749|0|0|5388.99|0|5388.99|0|0|0|0|0|0|0|0|5388.99|5388.99|0|0|0|227|0|227|227|0|0|5388.99|5388.99|227|5161.99|0|5161.99|0|5161.99|||||5903
ALDONA DOYLE FOR SARPY COUNTY BOARD|7805 ARROW ROCK DRIVE|C|bellevue |ne|68157|99CAC00440|01/23/2008|nadc06|01/23/2008|01/22/2008||11/07/2007|A|||01/01/2007|12/31/2007|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|522.3|0|522.3|522.3|672.96|0|0|672.96|522.3|150.66|0|150.66|0|150.66|||||5904
CHUCK HASSEBROOK FOR REGENT|250 N. 3RD STREET|C|LYONS|NE|68038-0000|99CAC00312|01/23/2008|nadc06|01/23/2008|01/22/2008||11/07/2006|A|||01/01/2007|12/31/2007|0|0|0|0|0|417.84|417.84|0|417.84|0|0|0|0|0|0|0|0|417.84|417.84|0|0|0|37.7|0|37.7|37.7|12262.75|0|417.84|12680.59|37.7|12642.89|0|12642.89|0|12642.89|||||5905
HEIER FOR COUNTY COMMISSIONER|6425 LONE TREE DRIVE|C|LINCOLN|NE|68512|99CAC00410|01/23/2008|nadc01|01/23/2008|01/23/2008||01/01/2007|A|||01/01/2007|12/31/2007|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5399.95|0|0|5399.95|0|5399.95|0|5399.95|0|5399.95|||||5906
FRIENDS OF DEB HOUGHTALING SARPY COUNTY CLERK|1005 Offutt Boulevard,|C|BELLEVUE|NE|68005|99CAC00186|01/23/2008|nadc06|01/23/2008|01/23/2008||11/07/2007|A|||01/01/2007|12/31/2007|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|292.3|0|292.3|292.3|7497.44|0|0|7497.44|292.3|7205.14|0|7205.14|0|7205.14|||||5907
MCCOLLISTER FOR PSC|8010 HICKORY STREET|C|OMAHA|NE|68124|07CAC01064|07/31/2009|nadc04|01/23/2008|01/22/2008||05/13/2008|P|30||10/19/2007|12/31/2007|0|0|0|0|9500|0|9500|4000|5500|0|0|0|0|0|0|0|0|5500|5500|0|0|0|5334|0|5334|5334|0|0|5500|5500|5334|166|0|166|0|166|||||5908
SCHROEDER FOR BOARD OF REGENTS|P.O. BOX 1685|C|KEARNEY|NE|68848|99CAC00108|01/23/2008|nadc06|01/23/2008|01/22/2008||11/04/2004|A|||01/01/2007|12/31/2007|||||||||||||||||||||||||||||||||||||||||5909
ANNE MCGUIRE FOR OPPD|604 N 38TH ST|C|Omaha|NE|68131|99CAC00620|01/23/2008|nadc01|01/23/2008|01/22/2008||01/01/2007|A|||01/01/2007|12/31/2007|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|390.05|0|0|390.05|0|390.05|0|390.05|0|390.05|||||5910
NEBRASKANS FOR LOCAL COMMUNITY AND TRIBAL SELF-REL|17445 ARBOR STREET, SUITE 300|B|OMAHA|NE|68130|06BQC00131|01/23/2008|nadc01|01/23/2008|01/22/2008||01/01/2007|A|||01/01/2007|12/31/2007|0|0|0|0|20000|0|20000|0|20000|0|0|0|0|0|0|0|0|20000|20000|0|0|0|21274.86|0|21274.86|21274.86|4549.45|0|20000|24549.45|21274.86|3274.59|0|3274.59|0|3274.59|||||5911
SUSAN SCOTT FOR LEGISLATURE (DISSOLVED)|5343 COOPER AVENUE|C|LINCOLN|NE|68506|07CAC01067|01/14/2009|nadc01|01/23/2008|01/22/2008||05/13/2008|A|||01/01/2007|12/31/2007|0|500|7545|1065|0|0|9110|0|9110|0|0|0|0|0|1225|50|1275|10385|10385|0|0|0|147.26|0|147.26|147.26|0|0|9110|9110|147.26|8962.74|0|8962.74|0|8962.74|||||5912
SENKBILE FOR LEGISLATURE COMMITTEE|1425 M ROAD|C|CENTRAL CITY|NE|68826|06CAC00799|01/28/2008|nadc04|01/23/2008|01/22/2008||11/07/2006||FS||01/01/2007|12/31/2007|0|0|500|0|0|0|500|0|500|870.15|0|0|870.15|0|0|0|0|1370.15|1370.15|0|0|0|505.13|870.15|1375.28|1375.28|23.53|0|500|523.53|505.13|18.4|-18.4|0|0|0|||||5913
STEVENS FOR COMMISSIONER|3411 HANSON CT|C|LINCOLN|NE|68502|99CAC00603|01/23/2008|nadc06|01/23/2008|01/22/2008||11/07/2007|A|||01/01/2007|12/31/2007|||||||||||||||||||||||||||||||||||||||||5914
EUREK/SECRETARY OF STATE|1201 O Street, Suite 301,|C|LINCOLN|NE|68508|99CAC00259|01/23/2008|nadc06|01/23/2008|01/23/2008||11/04/1994|A|||01/01/2007|12/31/2007|||||||||||||||||||||||||||||||||||||||||5915
HARRIS CAMPAIGN|1936 Ryons Street,|C|LINCOLN|NE|68502|99CAC00271|01/23/2008|nadc06|01/23/2008|01/23/2008||11/06/1990|A|||01/01/2007|12/31/2007|||||||||||||||||||||||||||||||||||||||||5916
JERRY VAP FOR PUBLIC SERVICE COMMISSION|1302 NORRIS AVE|C|MCCOOK|NE|69001|99CAC00590|01/24/2008|nadc04|01/23/2008|01/23/2008||11/07/2007|A|||01/01/2007|12/31/2007|0|0|0|0|0|848.91|848.91|0|848.91|0|0|0|0|0|0|0|0|848.91|848.91|0|0|0|3586.09|0|3586.09|3586.09|360.27|0|848.91|1209.18|3586.09|-2376.91|5000|2623.09|5000|7623.09|||||5917
EVNEN FOR STATE BOARD OF EDUCATION|3145 SOUTH 31TH STREET|C|LINCOLN|NE|68502|07CAC01034|01/24/2008|nadc06|01/24/2008|01/24/2008||05/13/2008|A|||08/20/2007|12/31/2007|0|0|31985|1300|5000|0|38285|0|38285|0|209.59|0|209.59|0|0|0|0|38494.59|38494.59|0|0|0|2980.45|209.59|3190.04|3190.04|0|0|38285|38285|2980.45|35304.55|0|35304.55|0|35304.55|||||5918
NANCY JACOBSON FOR OMAHA PUBLIC SCHOOL BOARD|12906 HAMILTON ST|C|OMAHA|NE|68154|99CAC00606|09/19/2008|nadc04|01/24/2008|01/23/2008||11/03/2007|A|||01/01/2007|12/31/2007|0|-200.05|0|0|0|0|-200.05|0|-200.05|0|0|0|0|0|0|0|0|-200.05|-200.05|0|0|0|0|0|0|0|200.05|0|-200.05|200.05|0|200.05|0|200.05|0|200.05|||||5919
COMMITTEE FOR THE RE-ELECTION OF RUDY J. TESAR|11916 JACKSON ROAD|C|OMAHA|NE|68154|99CAC00099|01/24/2008|nadc06|01/24/2008|01/24/2008||11/07/2007||FS||12/31/2006|01/22/2008|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|279.85|0|279.85|279.85|279.85|0|0|279.85|279.85|0|0|0|0|0|||||5920
WIGHTMAN FOR LEGISLATURE|501 FILLMORE STREET PO BOX 967|C|LEXINGTON|NE|68850|05CAC00757|07/28/2011|nadc04|01/24/2008|01/22/2008||05/11/2010|A|||01/01/2007|12/31/2007|0|0|450|7300|0|0|7750|0|7750|0|722.54|0|722.54|0|0|0|0|8472.54|8472.54|0|0|0|2018.96|722.54|2741.5|2741.5|6420.22|0|7750|14170.22|2018.96|12151.26|0|12151.26|0|12151.26|||||5921
HUDKINS COUNTY COMMISSIONER COMMITTEE|8600 NW 112 |C|MALCOLM|NE|68402|99CAC00317|01/25/2008|nadc06|01/25/2008|01/25/2008||11/07/2007|A|||01/01/2007|12/31/2007|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|36|0|36|36|2037.62|0|0|2037.62|36|2001.62|0|2001.62|0|2001.62|||||5922
CAROL HUDKINS LEGISLATURE COMMITTEE|8600 NW 112|C|MALCOLM|NE|68402|99CAC00318|08/24/2009|nadc05|01/25/2008|01/25/2008|7620192|12/31/2007|A|||01/01/2007|12/31/2007|0|0|0|650|0|692.75|1342.75|0|1342.75|0|0|0|0|0|0|0|0|1342.75|1342.75|0|0|0|8071.61|0|8071.61|8071.61|17825.94|0|1342.75|19168.69|8071.61|11097.08|0|11097.08|0|11097.08|||||5923
DUNNING FOR SHERIFF|15548 ARBOR STREET|C|OMAHA|NE|68144|99CAC00201|01/25/2008|nadc06|01/25/2008|01/24/2008||11/07/2007|A|||01/01/2007|12/31/2007|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2350|0|2350|2350|3136.26|0|0|3136.26|2350|786.26|0|786.26|0|786.26|||||5924
FRIEND FOR MUD|4804 N 142 ST|C|OMAHA|NE|68164|06CAC00942|01/25/2008|nadc06|01/25/2008|01/24/2008||11/07/2007|A|||01/01/2007|12/31/2007|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1129.73|0|1129.73|1129.73|6248.66|0|0|6248.66|1129.73|5118.93|0|5118.93|0|5118.93|||||5925
CITIZENS FOR HELEN E. GRIFFIN|901 SOUTH 51ST STREET|C|LINCOLN|NE|68510|99CAC00266|01/25/2008|nadc06|01/25/2008|01/24/2008||11/07/2007|A|||01/01/2007|12/31/2007|||||||||||||||||||||||||||||||||||||||||5926
FRIENDS OF CHARLIE JANSSEN|1005 E. 23RD STREET #200|C|FREMONT|NE|68025|07CAC01031|11/12/2008|nadc05|01/25/2008|01/24/2008|7620194|05/13/2008|P|||05/15/2007|12/31/2007|0|3000|24590|10250|0|0|37840|0|37840|0|578.8|428.94|1007.74|0|0|0|0|38847.74|38847.74|0|0|0|11503.65|1007.74|12511.39|12511.39|0|0|37840|37840|11503.65|26336.35|0|26336.35|0|26336.35|||||5927
SANDRA KOSTOS JENSEN FOR SCHOOL BOARD |3705 N 114 AVENUE|C|OMAHA|NE|68164|08CAC01146|11/14/2008|nadc06|10/22/2008|10/22/2008||11/04/2008|G|10||10/01/2008|10/20/2008|17200|0|0|2000|0|0|2000|0|2000|0|0|0|0|0|0|0|0|2000|19200|0|0|7028.69|0|0|0|7028.69|10061.06|0|2000|12061.06|0|12061.06|0|12061.06|0|12061.06|||||5928
JEFFERS FOR LEGISLATURE|1505 W. RAYMOND ROAD|C|RAYMOND|NE|68428|08CAC01085|05/27/2009|nadc04|01/13/2009|01/12/2009|7860216|11/04/2008|G|70||10/21/2008|12/31/2008|107604.6|20000|743|500|0|8.68|21251.68|918.52|20333.16|0|0|0|0|0|0|0|0|20333.16|127937.76|0|0|71788.78|56148.98|0|56148.98|127937.76|35815.82|0|20333.16|56148.98|56148.98|0|0|0|0|0|||||5929
TONY FULTON FOR LEGISLATURE|6100 S. 31ST STREET|C|LINCOLN|NE|68516|06CAC01010|06/19/2009|nadc05|01/13/2009|01/13/2009|7860196|11/04/2008|G|70||10/21/2008|12/31/2008|113660.49|0|5045|0|0|0|5045|0|5045|0|0|0|0|0|0|0|0|5045|118705.49|0|0|88254.46|35111.29|0|35111.29|123365.75|31206.03|0|5045|36251.03|35111.29|1139.74|0|1139.74|0|1139.74|||||5930
SUSAN SCOTT FOR LEGISLATURE (DISSOLVED)|5343 COOPER AVENUE|C|LINCOLN|NE|68506|07CAC01067|11/17/2010|nadc01|01/13/2009|01/13/2009|7860249|11/04/2008|G|70||10/21/2008|12/31/2008|61660.25|0|1630|2352.82|0|0|3982.82|0|3982.82|0|0|0|0|0|0|0|0|3982.82|65643.07|0|0|39189.62|26247.84|0|26247.84|65437.46|22531.27|0|3982.82|26514.09|26247.84|266.25|0|266.25|0|266.25|||||5931
LORENZEN 2008|953 WESTRIDGE DRIVE|C|BLAIR|NE|68008|08CAC01081|02/11/2009|nadc04|01/13/2009|01/12/2009|7860224|11/04/2008|G|70||10/21/2008|12/31/2008|66772|0|475|4000|0|0|4475|0|4475|0|0|0|0|0|0|0|0|4475|71247|0|0|43625.49|21226.84|0|21226.84|64852.33|23146.51|0|4475|27621.51|21226.84|6394.67|0|6394.67|0|6394.67|||||5932
JOHN GREEN FOR OPPD COMMITTEE|444 REGENCY PKWY DR., SUITE 100|C|OMAHA|NE|68114|99CAC00051|01/26/2009|nadc06|01/22/2009|01/22/2009|7870184|01/01/2008|A|||01/01/2008|12/31/2008|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2419.16|0|0|2419.16|0|2419.16|0|2419.16|0|2419.16|||||5933
SYNOWIECKI FOR LEARNING COMMUNITY|2451 S. 27TH AVENUE|C|OMAHA|NE|68105|08CAC01194|03/01/2010|nadc04|01/14/2009|01/13/2009|7870003|11/04/2008|G|70||10/27/2008|01/13/2009|6770.28|0|1000|225|0|0|1225|0|1225|0|0|0|0|0|0|0|0|1225|7995.28|0|0|19702.83|810|0|810|20512.83|17208.83|0|1225|18433.83|810|17623.83|0|17623.83|0|17623.83|||||5934
JUSTIN WAYNE FOR OPS BOARD|8937 NORTH 56TH AVE CIR.|C|OMAHA|NE|68152|08CAC01209|01/27/2009|nadc04|01/14/2009|01/13/2009|7870009|11/04/2008|G|70||10/21/2008|01/13/2009|12283.54|0|2000|1800|0|0|3800|0|3800|0|0|0|0|0|0|0|0|3800|16083.54|0|0|8761.63|6997.39|0|6997.39|15759.02|3521.91|0|3800|7321.91|6997.39|324.52|0|324.52|0|324.52|||||5935
25 COUNTIES FOR OUR FUTURE|PO BOX 2024; 1413 CRANE AVENUE|B|HASTINGS|NE|68902|08BQC00200|03/03/2009|nadc05|01/14/2009|01/13/2009|7870011|11/04/2008|G|70||10/21/2008|12/31/2008|67400|0|1905|5000|0|0|6905|0|6905|0|0|0|0|0|0|0|0|6905|74305|0|0|37429.57|36805.7|0|36805.7|74235.27|29970.43|0|6905|36875.43|36805.7|69.73|0|69.73|0|69.73|||||5936
CHILDREN FIRST COMMITTEE|1510 AVENUE O|B|SCOTTSBLUFF|NE|69361|08BQC00212|03/03/2009|nadc05|01/14/2009|01/12/2009|7870013|11/04/2008|G|FS||10/21/2008|12/31/2008|7303.94|0|2852|4615|0|0|7467|0|7467|0|0|1000|1000|0|0|0|0|8467|15770.94|0|0|3935.24|14770.94|1000|15770.94|19706.18|7303.94|0|7467|14770.94|14770.94|0|0|0|0|0|||||5937
ANNE BOYLE FOR PUBLIC SERVICE COMMISSION|420 S. 11TH ST, SUITE 303|C|OMAHA|NE|68102|99CAC00149|06/11/2009|nadc05|01/14/2009|01/13/2009|7860174|11/04/2008|G|70||10/21/2008|12/31/2008|77870.89|0|2500|699|0|.64|3199.64|0|3199.64|0|0|4675.9|4675.9|0|0|0|0|7875.54|85746.43|0|0|107307.71|8907.05|4675.9|13582.95|120890.66|8230.17|0|3199.64|11429.81|8907.05|2522.76|0|2522.76|0|2522.76|||||5938
BRUEGGEMANN FOR SHERIFF|809 1st Avenue,|C|PLATTSMOUTH|NE|68048|99CAC00037|01/20/2009|nadc06|01/14/2009|01/13/2009|7860177|01/01/2008|A|||01/01/2008|12/31/2008|0|0|0|0|0|18.18|18.18|0|18.18|0|0|0|0|0|0|0|0|18.18|18.18|0|0|0|192|0|192|192|3763.88|0|18.18|3782.06|192|3590.06|0|3590.06|0|3590.06|||||5939
CHANG FOR LEARNING COMMUNITY COMMITTEE|650 NORTH 56TH STREET|C|OMAHA|NE|68132|08CAC01131|02/02/2009|nadc04|01/14/2009|01/13/2009|7860180|11/04/2008|G|70||10/21/2008|12/31/2008|41849.22|0|1825|0|0|0|1825|0|1825|0|355|0|355|0|0|0|0|2180|44029.22|0|0|18397.74|15701.56|355|16056.56|34454.3|23451.48|0|1825|25276.48|15701.56|9574.92|0|9574.92|0|9574.92|||||5940
JERRY CHLOPEK FOR NPPD BOARD|3075 39TH AVENUE|C|Columbus|NE|68601|09CAC01358|01/20/2009|nadc06|01/14/2009|01/12/2009|7860182|11/04/2008|G|10||10/07/2008|10/27/2008|2258.29|1444.8|0|0|0|0|1444.8|0|1444.8|0|0|0|0|0|0|0|0|1444.8|3703.09|0|0|2258.29|1444.8|0|1444.8|3703.09|0|0|1444.8|1444.8|1444.8|0|0|0|0|0|||||5941
JERRY CHLOPEK FOR NPPD BOARD|3075 39TH AVENUE|C|Columbus|NE|68601|09CAC01358|01/20/2009|nadc06|01/16/2009|01/12/2009|7860183|11/04/2008|G|70||10/28/2008|12/07/2008|3703.09|565.85|0|0|0|0|565.85|0|565.85|0|0|0|0|0|0|0|0|565.85|4268.94|0|0|3703.09|565.85|0|565.85|4268.94|0|0|565.85|565.85|565.85|0|0|0|0|0|||||5942
JERRY CHLOPEK FOR NPPD BOARD|3075 39TH AVENUE|C|Columbus|NE|68601|09CAC01358|01/20/2009|nadc06|01/15/2009|01/12/2009|7860181|11/04/2008|G|30||07/19/2008|10/06/2008|0|2258.29|0|0|0|0|2258.29|0|2258.29|0|0|0|0|0|0|0|0|2258.29|2258.29|0|0|0|2258.29|0|2258.29|2258.29|0|0|2258.29|2258.29|2258.29|0|0|0|0|0|||||5943
TANYA COOK FOR LEGISLATURE|9632 NORTH 34TH STREET|C|OMAHA|NE|68112|07CAC01061|02/11/2009|nadc04|01/14/2009|01/13/2009|7860186|11/04/2008|G|70||10/21/2008|12/31/2008|83161.98|0|960|0|0|0|960|0|960|0|0|0|0|0|0|0|0|960|84121.98|0|0|52242.59|21144.02|0|21144.02|73386.61|31019.39|0|960|31979.39|21144.02|10835.37|-5.86|10829.51|0|10829.51|||||5944
LYNNE ANDERSON FOR LEARNING COMMUNITY|6626 CUMING STREET|C|OMAHA|NE|68132|08CAC01246|05/29/2009|nadc04|01/15/2009|01/13/2009|7860172|11/04/2008|G|70||10/21/2008|12/31/2008|9193.44|0|100|0|0|5.33|105.33|0|105.33|0|0|0|0|0|0|0|0|105.33|9298.77|0|0|5385.44|1171.5|0|1171.5|6556.94|3808|0|105.33|3913.33|1171.5|2741.83|0|2741.83|0|2741.83|||||5945
EMERY FOR CITY COUNCIL|6900 MORRILL AVENUE|C|LINCOLN|NE|68507|07CAC01021|01/20/2009|nadc06|01/15/2009|01/14/2009|7860192|01/01/1900|A|||01/01/2008|12/31/2008|0|0|250|0|0|0|250|0|250|0|0|0|0|0|0|0|0|250|250|0|0|0|675|0|675|675|5610.62|0|250|5860.62|675|5185.62|0|5185.62|0|5185.62|||||5946
DANEK FOR DISTRICT #1|4261 KNOX STREET|C|LINCOLN|NE|68504|99CAC00557|08/20/2009|nadc04|01/14/2009|01/13/2009|7860189|05/05/2009|A|||01/01/2008|12/31/2008|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1334.69|0|0|1334.69|0|1334.69|0|1334.69|0|1334.69|||||5947
DUDA FOR COUNTY BOARD|13031 N. River Drive,|C|OMAHA|NE|68112|99CAC00255|01/20/2009|nadc06|01/14/2009|01/13/2009|7860191|11/04/2008|G|70||10/21/2008|12/31/2008|20919.35|0|575|250|8562.15|0|9387.15|0|9387.15|0|0|0|0|0|0|0|0|9387.15|30306.5|0|0|21921.78|9654.15|0|9654.15|31575.93|418.14|0|9387.15|9805.29|9654.15|151.14|0|151.14|0|151.14|||||5948
JOHN N. HARMS FOR LEGISLATURE|1918 E. 28TH STREET|C|SCOTTSBLUFF|NE|69361|06CAC00767|01/21/2009|nadc06|01/15/2009|01/13/2009|7860205|05/04/2010|A|||01/01/2008|12/31/2008|0|0|500|2300|0|0|2800|0|2800|0|0|0|0|0|0|0|0|2800|2800|0|0|0|1510.55|0|1510.55|1510.55|10214|0|2800|13014|1510.55|11503.45|0|11503.45|0|11503.45|||||5949
HALL FOR OPPD BOARD|1212 COREY DR.|C|BLAIR|NE|68008|99CAC00269|01/21/2009|nadc06|01/14/2009|01/12/2009|7860202|11/04/2008|G|70||10/21/2008|12/31/2008|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|0|0|0|0|0|0|100.1|0|0|100.1|0|100.1|0|100.1|0|100.1|||||5950
HOWARD FOR LEGISLATURE|5512 HOWARD ST.|C|OMAHA|NE|68106|99CAC00662|01/21/2009|nadc06|01/15/2009|01/13/2009|780211|11/04/2008|G|70||10/21/2008|12/31/2008|61933.52|130|0|0|0|17.99|147.99|0|147.99|0|0|0|0|0|0|0|0|147.99|62081.51|0|0|19580.37|4505.35|0|4505.35|24085.72|40123.31|0|147.99|40271.3|4505.35|35765.95|50|35815.95|0|35815.95|||||5951
JERRY VAP FOR PUBLIC SERVICE COMMISSION|1302 NORRIS AVE|C|MCCOOK|NE|69001|99CAC00590|01/21/2009|nadc06|01/14/2009|01/14/2009|7870006|01/01/2008|A|||01/01/2008|12/31/2008|0|0|7594.95|2950|0|21.5|10566.45|0|10566.45|0|0|0|0|0|0|0|0|10566.45|10566.45|0|0|0|3611.17|0|3611.17|3611.17|2623.09|0|10566.45|13189.54|3611.17|9578.37|0|9578.37|5213.09|14791.46|||||5952
FRIENDS FOR MARC KRAFT|601 N. 51|C|OMAHA|NE|68132|08CAC01098|03/15/2011|testing|01/15/2009|01/13/2009|7860221|11/04/2008|G|70||10/21/2008|12/31/2008|37635|0|9955|3400|0|0|13355|0|13355|0|0|0|0|0|0|0|0|13355|50990|0|0|35209.69|14045.32|0|14045.32|49255.01|2425.31|0|13355|15780.31|14045.32|1734.99|0|1734.99|0|1734.99|||||5953
DWITE PEDERSEN FOR LEARNING COMMUNITY  DISTRICT #4|21440 SHAMROCK CIRCLE|C|ELKHORN|NE|68022|08CAC01204|06/09/2010|nadc04|01/15/2009|01/14/2009|7860239|11/04/2008|G|70||10/21/2008|12/31/2008|5531.98|0|0|500|0|0|500|0|500|0|0|0|0|0|0|0|0|500|6031.98|0|0|12548.09|0|0|0|12548.09|-3719.23|0|500|-3219.23|0|-3219.23|7790.56|4571.33|0|4571.33|||||5954
TOM SCHOMMER FOR MAYOR|404 WILLIAM STREET, PO BOX 1082|C|Norfolk|NE|68701|07CAC01041|02/03/2009|nadc04|01/15/2009|01/13/2009|7860247|11/04/2008|G|70||10/21/2008|12/31/2008|22946.43|950|0|0|0|0|950|0|950|2816.9|431.14|250|3498.04|0|0|0|0|4448.04|27394.47|0|0|22941.25|4720.55|3498.04|8218.59|31159.84|3988.76|0|950|4938.76|4720.55|218.21|0|218.21|0|218.21|||||5955
ALTERNATIVE BUILDING CONSTRUCTION SITE|58831 HWY 9|B|PONCA|NE|68770|08BQC00183|01/21/2009|nadc06|01/15/2009|01/13/2009|7870012|01/01/1900|A|||01/01/2008|12/31/2008|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|18|0|18|18|483.87|0|0|483.87|18|465.87|0|465.87|0|465.87|||||5956
HASTINGS CITIZENS FOR WATER FLOURIDATION|1017 N HASTINGS AVENUE|B|HASTINGS|NE|68901|08BQC00204|01/21/2009|nadc06|01/15/2009|01/14/2009|7870015|11/04/2008|G|70||10/21/2008|12/31/2008|15255|0|250|500|0|0|750|0|750|0|0|0|0|0|0|0|0|750|16005|0|0|12390.97|388.8|0|388.8|12779.77|2864.03|0|750|3614.03|388.8|3225.23|0|3225.23|0|3225.23|||||5957
MARY HARDING 4 NPPD|1919 D STREET|C|LINCOLN|NE|68502|08CAC01141|04/08/2010|nadc04|01/15/2009|01/15/2009|7860204|11/04/2008|G|70||10/21/2008|12/31/2008|9794.74|42.1|1209.8|0|0|.64|1252.54|0|1252.54|45|0|0|45|0|0|0|0|1297.54|11092.28|0|0|7655.02|3392.26|45|3437.26|11092.28|2139.72|0|1252.54|3392.26|3392.26|0|0|0|0|0|||||5958
GARWOOD FOR LEGISLATURE |PO BOX 450|C|WAYNE|NE|68787|08CAC01078|05/19/2009|nadc04|01/16/2009|01/15/2009|7860198|11/04/2008|G|70||10/21/2008|12/24/2008|52532.37|0|500|1700|0|0|2200|785.45|1414.55|0|0|0|0|0|0|0|0|1414.55|53946.92|0|1658.6|32792.21|21154.71|0|21154.71|53946.92|19740.16|0|1414.55|21154.71|21154.71|0|0|0|0|0|||||5959
HUTCHINGS FOR COUNTY BOARD COMMITTEE|2580 South 90th Street,|C|OMAHA|NE|68124|99CAC00187|01/21/2009|nadc06|01/16/2009|01/15/2009|7860213|01/01/2008|A|||01/01/2008|12/31/2008|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1472.31|0|0|1472.31|0|1472.31|0|1472.31|0|1472.31|||||5960
COMMITTEE FOR KIDS AND A POSITIVE FUTURE|320 WASHINGTON STREET|B|PONCA|NE|68770|06BQC00121|01/21/2009|nadc06|01/16/2009|01/16/2009|7870014|01/01/2008|A|||01/01/2008|12/31/2008|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1503.4|0|0|1503.4|0|1503.4|0|1503.4|0|1503.4|||||5961
KATHY BRADLEY FOR SCHOOL BOARD|330 SOUTH 93RD STREET|C|OMAHA|NE|68114|99CAC00487|01/26/2009|nadc06|01/20/2009|01/19/2009|7870175|05/04/2010|A|||01/01/2008|12/31/2008|0|0|0|0|0|1.06|1.06|0|1.06|0|0|0|0|0|0|0|0|1.06|1.06|0|0|0|0|0|0|0|528.95|0|1.06|530.01|0|530.01|0|530.01|0|530.01|||||5962
