Committee ID Number|Committee Name|Committee Address|Committee City|Committee State|Committee Zip|Committee Type|Date Received|Postmark Date|Nature Of Filing|Ballot Question|Oppose Ballot Question|Ballot Type|Date over Theshold|Acronym|Separate Seg Political Fund ID|Separate Segregated Political Fund Name|SSPF Address|SSPF City|SSPF State|SSPF Zip|SSPF Type|Date Dissolved|Date of Next Election|Election Type|Won General|Won Primary
99PAC00083|RETAIL PAC|1327 H ST STE. 103|LINCOLN|NE|68508|S|11/21/1979|11/21/1979|I||0|I|11/21/1979|       |          |||||||06/22/2001|11/07/2000|P|0|0
08CAC01315|RICH HURLEY FOR MUD BOARD (NR)|NOT A REGISTERED COMMITTEE|OMAHA|NE|68104|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
06CAC00865|RICH HURLEY FOR PSC|13310 EAGLE RUN DR|OMAHA|NE|68164|C|04/24/2006|04/21/2006|I||||04/24/2006|||||||||06/09/2006|05/09/2006|P||
99CAC00204|RICH JAMES FOR SARPY COUNTY TREASURER|804 Lexington Lane,|PAPILLION|NE|68046|C|12/23/1993|12/23/1993|I||0|I|12/23/1993||||||||||11/07/2006|G|1|
06CAC00877|RICH JANSEN FOR COMMISSIONER|20801 RUFF ROAD|GRETNA|NE|68028|C|05/01/2006|04/28/2006|I||||04/26/2006|||||||||01/06/2011|05/09/2006|P||
08CAC01238|RICH TESAR FOR NRD|28700 PLATTE RIVER PLZ|WATERLOO|NE|68069|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||11/10/4200|||
08CAC01316|RICHARD ALCALA FOR LEARNING COMMUNITY #6 (NR)|NOT A REGISTERED COMMITTEE|OMAHA|NE|68130|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
99CAC00019|RICHARD ALCALA FOR LEGISLATURE COMMITTEE|4954 Glasgow Ave.,|bellevue |ne|68157|C|12/09/1997|12/09/1997|I||0| |12/09/1997|       |          |||||||02/01/1999|05/04/1998|P|0|0
11CAC01591|RICHARD CARTER FOR LEGISLATURE|14411 S. 27TH STREET|BELLEVUE|NE|68123|C|09/15/2011|09/14/2011|I||||09/07/2011||||||||||05/06/2012|||
99CAC00492|RICHARD G. HANISCH, MD|1404 KENDALL STREET|ST. PAUL|NE|68873|C|01/01/1978|01/01/1978|I||0|I|01/01/1978||99IRC00141||||||R|01/01/1978|05/09/2000|P|0|0
07IRC00476|RICHARD MEGINNIS FOR DISTRICT 2 BOARD OF EDUCATION|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68506|R|03/21/2007|03/20/2007|I||||03/15/2007||||||||||04/03/2007|P||
08CAC01128|RICHARD NEWCOMER NPPD 2 (NOT REGISTERED)||Lincoln|NE|68509|C|12/31/9999|12/31/9999|||||12/31/9999||||||||||05/13/2008|||
99CAC00174|RICHARD PIERCE|33360 Hwy 183,|MILLER|NE|68858|C|11/14/1996|11/14/1996|I||0|I|11/14/1996|       |          |||||||12/06/1999|11/04/1996|G|0|0
10CAC01403|RICHARD REAM FOR LEGISLATURE|4015 IZARD STREET|Omaha|NE|68131|C|02/18/2010|02/17/2010|I||||02/08/2010||||||||||05/11/2010|P||
09CAC01335|RICHARD TAKECHI FOR LEARNING COUNCIL #3 (NR)|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68512|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
99PPC00041|RICHARDSON COUNTY REPUBLICAN CENTRAL|1910 Lane Street,|FALLS CITY |NE|68355|T|06/20/1978|06/20/1978|I||0|I|06/20/1978|       |          |||||||11/05/1999|05/08/2000|P|0|0
99CAC00685|RICK ERDEI FOR COUNTY BOARD|4635 N. 78TH AVENUE|OMAHA|NE|68134|C|05/12/2004|05/11/2004|I||0|I|05/10/2004|||||||||07/11/2007|05/11/2004|P||
08CAC01308|RICK HOLLENDIECK FOR GRETNA SCHOOL BOARD (NR)|NOT A REGISTERED COMMITTEE|Omaha|NE|68131|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||01/01/2008|P||
08CAC01213|RICK KOLOWSKI FOR LEARNING COUNCIL (NR)|4815 SOUTH 158TH CIRCLE|OMAHA|NE|68135|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||11/04/2008|||
08CAC01234|RICK WERKHEISER FOR LEARNING COMMUNITY (NR)|1706 N. 129 STREET|OMAHA|NE|68154|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||11/04/2008|||
99CAC00326|RICK\'S RAIDERS|3203 Tammy Street,|BELLEVUE|NE|68123|C|10/08/1996|10/08/1996|I||0|I|10/08/1996|       |          |||||||10/10/2000|05/04/2000|G|0|0
10BQC00268|RIGHT SCHOOL RIGHT REASONS (NOT REGISTERED)||SEWARD|NE|68434|B|01/01/1999|01/01/1999|I|bond election|||01/01/1999||||||||||01/01/1999|||
09CAC01386|RITA SANDERS FOR MAYOR|13408 TREGARON CIRCLE|BELLEVUE|NE|68123|C|10/27/2009|10/26/2009|I||||10/14/2009|||||||||10/26/2012|05/11/2010|P||
06CAC00854|RITNOUR FOR GAGE COUNTY ATTORNEY|72822 NORTH HWY 50, PO BOX 208|TECUMSEH|NE|68450|C|04/11/2006|04/11/2006|I||||04/03/2006|||||||||07/24/2008|11/07/2006|P||
10CAC01444|ROB GEORGE FOR COUNTY SUPERVISOR (NR)|PO BOX 1268|FREMONT|NE|68026|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
10CAC01445|ROB GEORGE FOR SUPERVISOR (NOT REGISTERED)|PO BOX 1268|FREMONT|NE|68025|C|12/31/9999|12/31/9999|||||12/31/9999||||||||||05/11/2010|||
10CAC01464|ROB MERRILL FOR CITY COUNCIL (NR)|NOT A REGISTERED COMMITEE|Norfolk|NE|68701|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
99CAC00090|ROBAK FOR LEGISLATURE|84 LAKESHORE DR|Columbus|NE|68601|C|06/16/1988|06/16/1988|I||0|I|06/16/1988|       |          |||||||01/06/2004|11/05/2002|G|0|1
09CAC01351|ROBERT BROWN FOR RALSTON BOARD OF ED #54 (NR)|NOT A REGISTERED COMMITTEE|BELLEVUE|NE|68123|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
06CAC00904|ROBERT COOPER STATE LEGISLATURE #2 (NR)|NOT A REGISTERED COMMITTEE|PLATTSMOUTH|NE|68048|C|05/16/2006||||||12/31/9999|||||||||||||
06CAC00960|ROBERT E. MEYER CITY COUNCIL (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|GRAND ISLAND|NE|68803|C|10/11/2006||||||12/31/9999|||||||||||||
09CAC01355|ROBERT FEIT FOR SCC BOARD (NOT REGISTERED)|NOT REGISTERED|LINCOLN|NE|68508|C|01/01/1900|01/01/1900|I||||01/01/1900||||||||||11/04/2008|G||
06CAC00905|ROBERT HOWARD STATE LEGISLATURE #2 (NR)|NOT A REGISTERED COMMITTEE|GREENWOOD|NE|68366|C|05/16/2006||||||12/31/9999|||||||||||||
10CAC01518|ROBERT KLUG FOR LEARNING COMM. (NR)|NOT A REGISTERED COMMITTEE|OMAHA|NE|68102|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|G||
10CAC01447|ROBERT MEYER FOR MAYOR (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|GRAND ISLAND|NE|68801|C|12/31/9999||I||||12/31/9999|||||||||||||
99CAC00520|ROBERT SIVICK FOR LEGISLATURE|1001 FARNAM STREET, #300|OMAHA|NE|68102|C|04/17/1996|04/16/1996|I||0|I|04/15/1996||99IRC00180||||||R|07/15/1997|11/07/1996|G|0|1
99CAC00464|ROBERT SIVIK FOR CITY COUNCIL|123 ANYWHERE|LINCOLN|NE|68502|C|01/01/1978|01/01/1978|I||0|I|01/01/1978||99IRC00108||||||R|01/01/1978|05/09/2000|P|0|1
99CAC00712|ROBIN ESCHLIMAN FOR CITY COUNCIL|7341 S. 35TH|LINCOLN|NE|68516|C|12/09/2004|12/08/2004|I||0|I|12/07/2004||99IRC00436||||||R|01/01/1900|04/05/2005|P|0|0
99CAC00589|ROBIN HENDRICKSEN FOR COUNTY ASSESSOR|2401 NANCY DR|LINCOLN|NE|68507|C|03/20/2002|03/19/2002|I||0|I|03/19/2002||99IRC00273||||||R|02/28/2003|11/05/2002|P|0|1
99CAC00302|ROBINSON FOR LEGISLATURE COMMITTEE|1555 Washington Street,|BLAIR|NE|68008|C|04/16/1990|04/16/1990|I||0| |04/16/1990|       |          |||||||09/09/1998|11/04/1994|G|0|0
99CAC00209|ROD JOHNSON FOR PSC|210 West Ridge, P.O. Box 727|SUTTON |NE|68979|C|02/18/1992|02/18/1992|I||0|I|02/18/1992||||||||||11/04/2010|G||1
08CAC01132|ROD MARSHALL FOR CITY COUNCIL OF VALLEY (NR)|NOT A REGISTERED COMMITTEE|OMAHA|NE|68127|C|01/01/1900|01/01/1900|I||||04/30/2008||||||||||01/01/2008|P||
06CAC00872|ROETHEMEYER FOR COUNTY COMMISSIONER|1215 S POPLAR SUITE 100 PO BOX 1249|NORTH PLATTE|NE|69101|C|04/26/2006|04/26/2006|I||||04/25/2006||||||||||11/07/2006|P||
10CAC01460|ROGER BOHRER PSC CAMPAIGN|341 WEST 10TH AVENUE|RED CLOUD|NE|68970|C|05/10/2010|05/07/2010|I||||12/31/9999|||||||||08/30/2010|12/31/9999|P||
10CAC01483|ROGER FOSTER FOR MAYOR (NOT REGISTERED)|905 BOSWELL |CRETE|NE|68333|C|09/08/2010|09/07/2010|I||||01/01/2050|||||||||||||
99CAC00072|ROGER MORRISSEY FOR DOUGLAS COUNTY ASSESSOR|9810 HARNEY PARKWAY NORTH|OMAHA|NE|68114|C|08/25/1997|08/25/1997|I||0||08/25/1997||||||||||11/07/2006|G|1|1
08CAC01297|ROGER SNOWDEN FOR MILLARD SCHOOL BOARD|NOT A REGISTERED COMMITTEE|MILLARD|NE|68425|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||01/01/2008|P||
07CAC01066|ROGERS FOR LEGISLATURE(NOT REGISTERED)|NOT A REGISTERED COMMITTEE|MINDEN|NE|68959|C|01/01/1999|01/11/1999|I||||01/04/2008||||||||||05/13/2008|P||
12CAC01620|ROMA FOR AMUNDSON COUNTY COMMISSIONER|7101 SOUTH 134TH STREET|Walton|NE|68461|C|02/02/2012|02/01/2012|I||||01/30/2012||||||||||05/15/2012|P||
08CAC01210|RON ABDOUCH FOR LEARNING COUNCIL (NOT REGISTERED)|8024 BLAIR HIGH ROAD|OMAHA|NE|68122|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||11/04/2008|||
06CAC00906|RON COOK FOR LEGISLATURE #8 (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|OMAHA|NE|68104|C|05/16/2006||||||12/31/9999|||||||||||||
08CAC01169|RON GERINGER  FOR LEGISLATURE (NOT REGISTERED)|NOT  A REGISTERED COMMITTEE|LINCOLN|NE|68508|C|01/01/1900|01/01/1900|I||||08/15/2008||||||||||01/01/2008|G||
10CAC01430|RON HUG FOR METRO BOARD|20560 BINNEY STREET|ELKHORN|NE|68022|C|10/13/2010|10/12/2010|I||||10/10/2010||||||||||11/02/2010|G||
99CAC00702|RON LARSEN FOR NPPD|301A COUNTRY CLUB LANE|KEARNEY|NE|68845|C|10/05/2004|10/04/2004|I||0|I|10/04/2004|||||||||01/17/2006|11/02/2004|G||
99CAC00461|RON MELBYE|123 ANYWHERE|LINCOLN|NE|68504|C|01/01/1978|01/01/1978|I||0|I|01/01/1978||99IRC00105||||||R|01/01/1978|01/01/1978|P|0|0
06CAC00988|RON STAUFFER FOR CITY COUNCIL (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|MILLER|NE|68858|C|10/26/2006|10/26/2006|I||||12/31/9999||||||||||11/07/2006|G||
10CAC01530|RON WANEK FOR MUD BOARD (NR)|NOT  A REGISTERED COMMITTEE|Lincoln|NE|68509|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|G||
99CAC00345|RON WITHEM FOR LEGISLATURE COMMITTEE|1104 Shady Tree Lane,|PAPILLION|NE|68046|C|03/01/1982|03/01/1982|I||0|I|03/01/1982|||||||||02/09/2004|01/01/2004|G||
05CAC00748|RONALD A. RUFF FOR LEGISLATURE|101 SOUTH CHESTNUT, P.O. BOX 1269|NORTH PLATTE|NE|69103|C|11/14/2005|11/11/2005|I||||11/04/2005|||||||||08/01/2007|05/09/2006|P||
08CAC01305|RONALD JOHNS FOR GRETNA SCHOOL BOARD (NR)|NOT A REGISTERED COMMITTEE|LINWOOD|NE|68036|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||01/01/2008|P||
08CAC01285|RONALD SHEEHAN FOR LAVISTA CITY COUNCIL (NR)|NOT A REGISTERED COMMITTEE|COLON|NE|68018|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||01/01/2008|P||
09CAC01342|RONALD WIMPEY FOR BENNINGTON CITY COUNCIL #1 (NR)|NOT A REGISTERED COMMITTEE|PLATTSMOUTH|NE|68048|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
99CAC00628|ROSBERG FOR GOVERNOR|87288 343 AVE|WAUSA|NE|68786|C|10/28/2002|10/28/2002|I||0|I|10/22/2002||99IRC00320||||||R|12/18/2002|11/05/2002|G|0|1
99CAC00332|ROSEMARY SKRUPA FOR REGENT|1818 South 72nd Street,|OMAHA|NE|68124|C|03/14/1988|03/14/1988|I||0|I|03/14/1988|       |          |||||||01/30/2002|11/07/2000|G|0|1
05CAC00734|ROSS FOR STATE TREASURER|6649 FLINT RIDGE ROAD|LINCOLN|NE|68506|C|08/05/2005|08/05/2005|I||||08/05/2005|||||||||01/17/2007|05/09/2006|P||
99CAC00377|ROSSELL FOR COUNTY CLERK|44 So. Elder Ave.,|NORTH PLATTE|NE|69101|C|11/09/1998|11/05/1998|I||0|I|11/09/1998|       |          |||||||10/25/1999|11/04/1998|G|0|0
08CAC01092|ROSSEN FOR MAYOR|907 UNIVERSITY |HASTINGS|NE|68901|C|02/22/2008|02/22/2008|I||||02/14/2008|||||||||12/18/2008|11/04/2008|G||
99CAC00303|ROTH FOR SHERIFF COMMITTEE|1317 Hollin Drive,|OMAHA|NE|68144|C|03/09/1978|03/09/1978|I||0| |03/09/1978|       |          |||||||12/24/1998|11/04/1994|G|0|0
05CAC00721|RUBY FOR LEGISLATURE|321 JACKSON AVE|SEWARD|NE|68434|C|03/30/2005|03/29/2005|I||||03/28/2005|||||||||12/31/2006|05/09/2006|P||
06CAC00771|RUSS KARPISEK FOR LEGISLATURE- DISTRICT #32|321 S MAIN STREET  PO BOX 905|WILBER|NE|68465|C|01/10/2006|01/10/2006|I||0||03/02/2006||||||||||11/02/2010|G||1
99CAC00092|RUSTAD FOR LT. GOVERNOR|3031 \'O\' Street, Suite 102,|LINCOLN|NE|68510|C|01/21/1998|01/21/1998|I||0| |01/21/1998|       |          |||||||09/15/1998|05/04/1998|P|0|0
08CAC01135|RUSTY HIKE FOR SARPY COMMISSIONER |15402 HWY 75 S.|BELLEVUE|NE|68123|C|05/05/2008|05/05/2008|||||05/01/2008||||||||||05/13/2008|P||
99CAC00272|RUTH M. JOHNSON COMMITTEE|819 N. 33rd Street,|LINCOLN|NE|68503|C|10/06/1988|10/06/1988|I||0|I|10/06/1988|||||||||01/27/2010|11/04/2008|G||1
99CAC00093|RUWE FOR LEGISLATURE|25718 County Road 6,|HERMAN|NE|68029|C|02/03/1998|02/03/1998|I||0|I|02/03/1998|       |          |||||||04/05/1999|05/04/1998|P|0|0
08CAC01162|RYAN HINSLEY COMMITTEE (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|OMAHA|NE|68116|C|01/01/1900|01/01/1900|I||||06/30/2008||||||||||01/01/2008|G||
08CAC01282|SALLY MCGUIRE FOR GRETNA MAYOR (NR)|NOT A REGISTERED COMMITTEE|FREMONT|NE|68026|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||01/01/2008|P||
99CAC00348|SALLY WYSONG FOR SCHOOL BOARD CAMPAIGN|820 East Sanborn Drive,|LINCOLN|NE|68505|C|02/19/1991|02/19/1991|I||0|I|02/19/1991|       |          |||||||05/13/1999|11/04/1995|G|0|0
08CAC01236|SAM BROWER FOR LEARNING COMMUNITY (NOT REGISTERED)|838 S. 93RD STREET|OMAHA|NE|68114|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||11/04/2008|||
99PAC00116|SANDHILLS PAC|818 CONNECTICUT AVE NW|Lincoln|NE|68509|S|01/01/1900|01/01/1900|I||0|I|01/01/1900||99IRC00067||||||R|01/01/1900|05/04/2000|P|0|0
08CAC01146|SANDRA KOSTOS JENSEN FOR SCHOOL BOARD |3705 N 114 AVENUE|OMAHA|NE|68164|C|05/06/2008|05/05/2008|I||||05/06/2008|||||||||01/29/2010|05/13/2008|P||
99CAC00322|SANDRA KOSTOS JENSEN FOR SCHOOL BOARD (DONT USE)|3705 N. 114TH AVENUE,|OMAHA|NE|68164|C|03/06/1980|03/06/1980|I||0||05/06/2008|||||||||08/31/1998|11/04/1996|G||
99BQC00094|SANDRA SCHROEDER|201 BRIDGE ROAD|Norfolk|NE|68701|I|04/09/2004|04/08/2004|I|A HALF CENT SALES TAX TO BE USED AS PROPERTY TAX R|0|F|04/08/2004|||||||||07/14/2004|05/11/2004|P||
99CAC00329|SANDRA SCOFIELD ELECTION COMMITTEE|355 Main Street,|CHADRON|NE|69337|C|02/13/1984|02/13/1984|I||0|I|02/13/1984|       |          |||||||12/11/2003|05/04/2000|G|0|0
99CAC00106|SARPY CITIZENS FOR TIM SCHRAM|14602 S. 234th Street,|GRETNA|NE|68028|C|02/03/1994|02/03/1994|I||0|I|02/03/1994|||||||||04/12/2006|05/14/2002|G|1|
99PPC00042|SARPY COUNTY DEMOCRATIC PARTY|4942 GREENE AVENUE,|bellevue |ne|68157|T|04/10/1978|04/10/1978|I||0|I|04/10/1978||||||||||11/02/2010|G||
99PPC00043|SARPY COUNTY REPUBLICAN PARTY|17406 RIVIERA DRVIE|OMAHA|NE|68136|T|08/29/1977|08/29/1977|I||0|I|08/29/1977||||||||||11/07/2006|G||
08CAC01137|SARPY FOR BOB TWISS|433 SHERWOOD DRIVE|GRETNA|NE|68028|C|05/02/2008|05/01/2008|I||||04/30/2008||||||||||05/13/2008|P||
99PPC00044|SAUNDERS COUNTY DEMOCRATIC PARTY|240 East 2nd Street,|WAHOO|NE|68066|T|08/02/1977|08/02/1977|I||0|I|08/02/1977|       |          |||||||12/17/1999|05/09/2000|P|0|0
06PAC00148|SAUNDERS COUNTY LAW ENFORCEMENT CENTER COMMITTEE|815 DECH ST|ITHACA|NE|68033|B|08/31/2006|08/30/2006|I|COUNTY SAUNDERS Jail Bond Issue|0|O|08/30/2006|||||||||10/23/2006|09/12/2006|G||
99PPC00045|SAUNDERS COUNTY REPUBLICAN CENTRAL COMMITTEE|2134 County Road 7,|YUTAN|NE|68073|T|04/07/1978|04/07/1978|I||0|I|04/07/1978|       |          |||||||04/25/2001|01/01/2001|P|0|0
09BQC00240|SAVE OUR NEIGHBORHOOD SCHOOLS|401 EAST AVENUE|HOLDREGE|NE|68949|B|07/30/2009|07/29/2009|I|$17.3 Million School Bond Issue proposed by the Holdrege Public School District.|||07/29/2009|||||||||01/01/1900|09/15/2009|||
06IRC00464|SAVE OUR SCHOOL COMMITTEE-SE CONSO (NR)|RR 2, BOX 171|FALLS CITY |NE|68355|C|01/23/2006|01/20/2006|||||01/01/1978||||||||||12/31/2005|||
08CAC01245|SCAHILL FOR LEARNING COMMUNITY (NOT REGISTERED)|105 MARTIN DRIVE|BELLEVUE|NE|68005|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||11/04/2008|||
99CAC00684|SCHEER FOR STATE BOARD OF EDUCATION|P.O. BOX 16|NORFOLK|NE|68702|C|05/06/2004|05/06/2004|I||0|I|04/10/2004|||||||||02/10/2012|11/02/2004|G|1|1
12CAC01641|SCHEER FOR STATE LEGISLATURE |2705 DOVER DRIVE|Norfolk|NE|68701|C|03/27/2012||I||||03/26/2012||||||||||11/13/2012|||
99CAC00103|SCHELLPEPER FOR LEGISLATURE|Box 287,|STANTON|NE|68779|C|03/27/1986|03/27/1986|I||0|I|03/27/1986|       |          |||||||12/28/1999|05/04/1998|P|0|0
08CAC01080|SCHILZ FOR LEGISLATURE|417 CRESTVIEW DR.|OGALLALA|NE|69153|C|01/28/2008|01/24/2008|I||||01/18/2008||||||||||05/04/2012|P||
99CAC00327|SCHIMEK FOR LEGISLATURE|2321 CAMELOT COURT|LINCOLN|NE|68512|C|12/29/1987|12/29/1987|I||0|I|12/29/1987|||||||||03/07/2011|11/02/2004|G|1|1
10CAC01416|SCHINZEL FOR SCHOOL BOARD|319 SOUTH 50TH AVENUE|OMAHA|NE|68132|C|03/22/2010|03/19/2010|I||||03/18/2010|||||||||11/17/2010|05/11/2010|P||
06CAC00787|SCHLOTHAUER FOR LEGISLATURE|2320 17TH ST |GERING|NE|69341|C|02/06/2006|02/03/2006|I||||02/01/2006|||||||||04/18/2007|05/09/2006|||
99CAC00105|SCHNEIDER FOR LEGISLATURE|810 N. 48th Street,|LINCOLN|NE|68504|C|03/05/1998|03/05/1998|I||0|I|03/05/1998|       |          |||||||04/16/1999|05/04/1998|P|0|0
08BQC00215|SCHOOL BOND ST. PAUL PUBLIC SCHOOLS (NR)|NOT REGISTERED|ST. PAUL|NE|68873|B|12/31/9999|12/31/9999|I||||12/31/9999||||||||||11/04/2008|G||
99CAC00578|SCHORR FOR COUNTY COMMISSIONER|6730 HICKORY CREST CIR|LINCOLN|NE|68516|C|01/30/2002|01/30/2002|I||0|I|01/29/2002||||||||||11/07/2006|G|1|1
99CAC00108|SCHROEDER FOR BOARD OF REGENTS|P.O. BOX 1685|KEARNEY|NE|68848|C|04/27/1998|04/27/1998|I||0|I|04/27/1998|||||||||01/01/1900|11/02/2004|G|1|1
07BQC00167|SCHUYLER EDUCATION COMMITTEE (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|SCHUYLER|NE|68661|B|09/06/2007|09/04/2007|I||||09/09/2007||||||||||09/11/2007|P||
06CAC00938|SCHWAB FOR LEGISLATURE|311 5TH ST, PO BOX 388|FAIRBURY|NE|68352|C|09/05/2006|09/01/2006|I||||08/25/2006|||||||||12/31/2006|11/07/2006|G||
10CAC01427|SCHWARZ CAMPAIGN|42898 SAHARA ACRE DRIVE|COZAD|NE|69130|C|04/07/2010|04/06/2010|I||||04/03/2010|||||||||05/18/2010|05/11/2010|P||
99CAC00694|SCHWOPE FOR NRD|1015 PARKWAY DR|BELLEVUE|NE|68005|C|07/19/2004|07/17/2004|I||0|I|07/16/2004|||||||||01/25/2006|11/02/2004|G||1
99CAC00363|SCOT FORD FOR SHERIFF|502 Pine Street,|DAKOTA CITY|NE|68731|C|10/09/1998|10/08/1998|I||0| |10/09/1998|       |          |||||||01/05/1999|05/04/1998|P|0|0
08CAC01180|SCOTT BOLINGER FOR LEGISLATURE (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68508|C|01/01/1900|01/01/1900|I||||08/15/2008||||||||||01/01/2008|G||
99CAC00047|SCOTT HAZELRIGG FOR DISTRICT 66 SCHOOL BOARD|2602 SOUTH 99TH AVENUE|OMAHA|NE|68124|C|03/11/1998|03/11/1998|I||0|I|03/11/1998|       |          |||||||01/01/1900|05/04/2004|P|0|0
08CAC01272|SCOTT HOUGHTALING FOR BELLEVUE CITY COUNCIL (NR)|NOT A REGISTERED COMMITTEE|LYONS|NE|68038|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||01/01/2008|P||
99CAC00432|SCOTT KNUDSEN FOR STATE LEGISLATURE|113 S 54TH ST|OMAHA|NE|68132|C|03/07/2000|03/06/2000|I||0|I|02/29/2000|||||||||04/11/2006|11/02/2004|G||1
06CAC01004|SCOTT KUEHL SCHOOL BOARD (NOT REGISTERED)||COUNCIL BLUFFS|IA|00000|C|01/01/1900|01/01/1900|||||01/01/1900||||||||||11/07/2006|G||
99CAC00236|SCOTT MOORE COMMITTEE|664 NORTH 56TH STREET|OMAHA|NE|68132|C|02/19/1986|02/19/1986|I||0|I|02/19/1986|||||||||06/06/2007|05/04/1998|G|1|1
08CAC01265|SCOTT PETERS FOR LEARNING COMMUNITY (NR)|NOT A REGISTERED COMMITTEE|Omaha|NE|68131|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||01/01/2008|P||
99CAC00624|SCOTT SCHEIERMAN FOR LEGISLATURE|2231 RD 314|SUTTON |NE|68979|C|10/16/2002|10/15/2002|I||0|I|10/10/2002||99IRC00315||||||R|01/07/2003|11/05/2002|G|0|1
10CAC01494|SCOTT TINGLEHOFF FOR SAUNDERS CO ATTORNEY (NR)|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68512|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|G||
99CAC00616|SCOTT WALTERS FOR CASS COUNTY SHERIFF|2401 SOUTH 78TH STREET|LINCOLN|NE|68506|C|08/20/2002|08/17/2002|I||0|I|08/08/2002|||||||||01/16/2007|11/07/2006|P||
06CAC00909|SCOTT YAHNKE LEGISLATURE #18 (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|OMAHA|NE|68116|C|05/16/2006||||||12/31/9999|||||||||||||
99PPC00046|SCOTTS BLUFF COUNTY REPUBLICAN CENTRAL COMMITTEE|PO BOX 483|SCOTTSBLUFF|NE|69363|T|04/07/1978|04/07/1978|I||0|I|04/07/1978|       |          |||||||02/02/2005|11/07/2000|P|0|0
07CAC01024|SCOTTS BLUFF COUNTY SCHOOL DISTRICT 0032|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68502|C|03/20/2007|03/20/2007|I||||03/15/2007||||||||||04/02/2007|P||
99PAC00084|SCOULAR COMPANY FUND FOR EFFECTIVE GOVERNMEN, THE|2027 Dodge Street,|OMAHA|NE|68102|S|07/12/1994|07/12/1994|I||0|I|07/12/1994|||||||||05/27/2010|11/07/2006|G||
07CAC01038|SCUDDER FOR REGENT|411 S. 13TH STREET, 2ND FLOOR|LINCOLN|NE|68508|C|09/27/2007|09/26/2007|I||||10/15/2007|||||||||09/18/2009|11/07/2008|G||1
08CAC01172|SEAN TYLER FOR LEGISLATURE (NOT REGISTERED)|NOT  A REGISTERED COMMITTEE|LINCOLN|NE|68508|C|01/01/1900|01/01/1900|I||||08/15/2008||||||||||01/01/2008|G||
12CAC01621|SEILER FOR UNICAMERIAL|2430 N. ELM AVENUE|HASTINGS|NE|68901|C|02/06/2012|02/06/2011|I||||01/01/1900||||||||||05/12/2012|P||
99CAC00243|SENATOR ERNIE CHAMBER\'S RE-ELECTION COMMITTEE|3116 N. 24th Street,|OMAHA|NE|68110|C|04/13/1989|04/13/1989|I||0|I|04/13/1989|       |          |||||||11/03/1999|05/04/1989|P|0|0
99CAC00642|SENG FOR MAYOR|2801 CORNHUSKER HWY  C/O RICK HOPPE|LINCOLN|NE|68503|C|03/11/2003|03/11/2003|I||0|I|02/15/1985|||||||||01/27/2012|04/08/2003|G|1|
06CAC00799|SENKBILE FOR LEGISLATURE COMMITTEE|1425 M ROAD|CENTRAL CITY|NE|68826|C|03/02/2006|03/01/2006|I||||02/25/2006|||||||||01/23/2008|11/07/2006|P||1
11CAC01564|SETH RYE FOR LANCASTER CO CLERK (NR)|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68508|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
