Candidate First Name|Candidate Last Name|Candidate ID|Date Received|Income Source Name|Income Source Address|Income Reason|Type of Inocome
BOYD|INEZ|99FIS08225|03/22/2000|AMERITRADE                    |                                        ||S
BOYD|INEZ|99FIS08225|03/22/2000|NORWEST                       |                                        ||S
BOYD|INEZ|99FIS08225|03/22/2000|BELLEVUE ANIMAL HOSPITAL      |10410S 25TH BELLVUE NE                  ||I
BOYD|INEZ|99FIS08225|03/22/2000|J BOYD FARM LTD               |230 N BELLEVUE NE                       ||I
BOYD|INEZ|99FIS08225|03/22/2000|HABITAT FOR HUMANITY          |BELLEVUE NE                             ||B
BOYD|INEZ|99FIS08225|03/22/2000|BOYD FAMILY FOUNDATION        |BELLEVUE NE                             ||B
BOYD|INEZ|99FIS08225|03/22/2000|MURRAY STATE BANK             |                                        ||F
BOYD|INEZ|99FIS08225|03/22/2000|AMERICAN NATIONAL BANK        |                                        ||F
BOYD|INEZ|99FIS08225|03/22/2000|NORWEST BANK                  |                                        ||F
BOYD|INEZ|99FIS08225|03/22/2000|GREAT WESTERN BANK            |                                        ||F
BOYD|INEZ|99FIS08225|03/22/2000|ESTATE OF ELIZABETH HAGER     |HUTCHINSON KS                           ||G
BOYD|INEZ|99FIS08225|03/22/2000|ALASKA AIR                    |                                        ||S
BOYD|INEZ|99FIS08225|03/22/2000|ALLIANT ENERGY CORP           |                                        ||S
BOYD|INEZ|99FIS08225|03/22/2000|BANK ONE CORP                 |                                        ||S
BOYD|INEZ|99FIS08225|03/22/2000|DOMINION RES INC              |                                        ||S
BOYD|INEZ|99FIS08225|03/22/2000|GTE CORP                      |                                        ||S
BOYD|INEZ|99FIS08225|03/22/2000|PFIZER INC                    |                                        ||S
BOYD|INEZ|99FIS08225|03/22/2000|SCOTTISH PWR PLC              |                                        ||S
THOMPSON|FRANKLIN|99FIS08380|10/20/2000|SELAH SOUND INC               |1025 BEVERLY DR, OMAHA                  ||I
THOMPSON|FRANKLIN|99FIS08380|10/20/2000|THE JAM FACTORY               |1025 BEVERLY DRI, OMAHA                 ||I
THOMPSON|FRANKLIN|99FIS08380|10/20/2000|CITY OF OMAHA PERSONNEL       |1717 FARNAM STREET, OMAHA               ||B
THOMPSON|FRANKLIN|99FIS08380|10/20/2000|COMMERCIAL FEDERAL BANK       |2120 S 72ND ST, OMAHA                   ||F
THOMPSON|FRANKLIN|99FIS08380|10/20/2000|WELLS FARGO BANK              |1919 DOUGLAS ST, OMAHA                  ||F
THOMPSON|FRANKLIN|99FIS08380|10/20/2000|NORTHWESTERN MUTUAL           |                                        ||S
THOMPSON|FRANKLIN|99FIS08380|10/20/2000|STATE OF NEBRASKA             |                                        ||S
THOMPSON|FRANKLIN|99FIS08380|10/20/2000|SELAH SOUND, INC.             |                                        ||S
HELMS|DAVID|99FIS08381|10/20/2000|NEMAHA COUNTY ROAD DEPT       |1824 N ST                               ||I
HELMS|DAVID|99FIS08381|10/20/2000|CARSON NATIONAL BANK          |2301 DAUHLKE AVE                        ||F
AGONOR|NAPOLEON|99FIS08382|10/20/2000|PUTNAM INVESTMENT             |                                        ||S
AGONOR|NAPOLEON|99FIS08382|10/20/2000|VANGUARD                      |                                        ||S
AGONOR|NAPOLEON|99FIS08382|10/20/2000|SMITH BARNEY                  |                                        ||S
AGONOR|NAPOLEON|99FIS08382|10/20/2000|UNION PACIFIC                 |1416 DODGE STREET                       ||I
AGONOR|NAPOLEON|99FIS08382|10/20/2000|MICKOTECH CONSULTING          |11232 ERSKINE STREET                    ||B
AGONOR|NAPOLEON|99FIS08382|10/20/2000|COMPUTER NETWORK SYSTEMS      |                                        ||B
AGONOR|NAPOLEON|99FIS08382|10/20/2000|BELL FEDERAL CREDIT UNION     |114 & DODGE STREET                      ||F
PROKOP|ROBERT|99FIS08384|10/24/2000|U.S. OF AMERICA C/O FARM      |420 BROADWAY STREET                     ||I
ROBINETT|CRAIG|99FIS08143|03/03/2000|HUSS PLATTE VALLEY            |KEARNEY NE                              ||I
ROBINETT|CRAIG|99FIS08143|03/03/2000|FSA                           |FRANKLIN NE                             ||I
ROBINETT|CRAIG|99FIS08143|03/03/2000|ALMA LIVESTOCK                |ALMA NE                                 ||I
ROBINETT|CRAIG|99FIS08143|03/03/2000|SOUTH CENTRAL STATE BANK      |PO BOX 173 FRANKLIN NE                  ||F
RHONE|KEVIN|99FIS08144|03/03/2000|RHONE AND SONS INC            |42335 RD 75 COZAD NE                    ||I
RHONE|KEVIN|99FIS08144|03/03/2000|RHONE BROS                    |42335 RD 75 COZAD NE                    ||I
RHONE|KEVIN|99FIS08144|03/03/2000|RENO RANCH LTD                |42335 RD 75 COZAD NE                    ||I
RHONE|KEVIN|99FIS08144|03/03/2000|ELEGANT OAK INC               |321 JOHNSEN DR COZAD NE                 ||I
RHONE|KEVIN|99FIS08144|03/03/2000|FIRST BANK & TRUST CO         |747 MERIDAN ST COZAD NE                 ||F
SCHEIERMAN|SCOTT|99FIS08145|03/03/2000|COOP DIVIDEND SUTTON COOP     |                                        ||I
SCHEIERMAN|SCOTT|99FIS08145|03/03/2000|FSA USDA                      |                                        ||I
SCHEIERMAN|SCOTT|99FIS08145|03/03/2000|AMERICAN AG INSURANCE         |                                        ||I
SCHEIERMAN|SCOTT|99FIS08145|03/03/2000|CUSTOM WORK                   |                                        ||I
SCHEIERMAN|SCOTT|99FIS08145|03/03/2000|CITY STATE BANK               |SUTTON NE                               ||F
SCHEIERMAN|SCOTT|99FIS08145|03/03/2000|SUTTON STATE                  |SUTTON NE                               ||F
SCHEIERMAN|SCOTT|99FIS08145|03/03/2000|AMERICAN CHURCH TRUST         |HOUSTON TX                              ||S
SCHEIERMAN|SCOTT|99FIS08145|03/03/2000|SUTTON STATE BANK             |SUTTON NE                               ||C
LARSON|BARRY|99FIS08146|03/03/2000|AMERICAN NATIONAL BANK        |                                        ||C
LARSON|BARRY|99FIS08146|03/03/2000|BARRY LARSON & SON INC        |6060 WENNINGHOFF RD OMAHA NE            ||I
LARSON|BARRY|99FIS08146|03/03/2000|METROPOLITAN OMAHA BUILDE     |OMAHA NE                                ||B
LARSON|BARRY|99FIS08146|03/03/2000|NE STATE HOME BUILDER         |LINCOLN NE                              ||B
LARSON|BARRY|99FIS08146|03/03/2000|NATIONAL ASSOC OF HOME BU     |WAHINGTON DC                            ||B
LARSON|BARRY|99FIS08146|03/03/2000|AMERICAN NATIONAL BANK        |90TH & DODGE OMAHA NE                   ||F
LARSON|BARRY|99FIS08146|03/03/2000|COMMERCIAL FEDERAL            |                                        ||C
HANSEN|HOWARD|99FIS08147|03/03/2000|KEITH COUNTY                  |511 N SPRUCE OGALLALA NE                ||I
HANSEN|HOWARD|99FIS08147|03/03/2000|SPRUCE ST SANDWICH SHOP       |12 N SPRUCE OGALLALA NE                 ||I
HANSEN|HOWARD|99FIS08147|03/03/2000|KIETH COUNTY PEU DIST         |OGALLALA NE                             ||B
HANSEN|HOWARD|99FIS08147|03/03/2000|ADMAS BANK                    |BOX 720 OGALLALA NE                     ||F
HANSEN|HOWARD|99FIS08147|03/03/2000|HERSHEY STATE BANK            |BOX 459 HERSHEY NE                      ||C
HANSEN|HOWARD|99FIS08147|03/03/2000|VOLLEY STATE BANK&TRUST       |BOX 118 OGALLALA NE                     ||C
LINDQUIST|DOUGLAS|99FIS08148|03/03/2000|THE AMERICAN NATL BANK        |PO BOX 60 CREIGHTON NE                  ||C
LINDQUIST|DOUGLAS|99FIS08148|03/03/2000|LINDQUIST FARMS INC           |                                        ||I
LINDQUIST|DOUGLAS|99FIS08148|03/03/2000|THABOR LUTHERAN CHURCH        |WAUSA NE                                ||B
LINDQUIST|DOUGLAS|99FIS08148|03/03/2000|COMMERCIAL STATE BANK         |PO BOX 179 WAUSA NE                     ||F
LINDQUIST|DOUGLAS|99FIS08148|03/03/2000|C I LINDQUIST FARMS           |55008 HWY 59 WAUSA NE                   ||S
DICKINSON|JERRY|99FIS08149|03/03/2000|BEST WESTERN KELLY INC        |1607 E HWY 50 YANKTON SD                ||I
DICKINSON|JERRY|99FIS08149|03/03/2000|HUMAN SVCS CENTER             |501 SUMMIT YANKTON SD                   ||I
DICKINSON|JERRY|99FIS08149|03/03/2000|YANKTON EAR, NOSE & THROA     |                                        ||I
DICKINSON|JERRY|99FIS08149|03/03/2000|CENTRAL STATE PENSION FUN     |ROSEMONT IL                             ||I
DICKINSON|JERRY|99FIS08149|03/03/2000|FIRST NATIONAL BANK OF SD     |332 BROADWAY AVE YANKTON SD             ||F
KESLAR|BARRY|99FIS08150|03/03/2000|UNION PACIFIC RAILROAD        |                                        ||I
KESLAR|BARRY|99FIS08150|03/03/2000|OPRMC FOUNDATION BOARD        |600 W LEOTA N PLATTE NE                 ||B
KESLAR|BARRY|99FIS08150|03/03/2000|CODY SCOUT COMMISSION         |211 W 3RD N PLATTE NE                   ||B
KESLAR|BARRY|99FIS08150|03/03/2000|CHAMBER OF COMMERCE           |502 S DEWEY N PLATTE NE                 ||B
KESLAR|BARRY|99FIS08150|03/03/2000|UNITED NEBRASKA BANK          |PO BOX 220 N PLATTE NE                  ||F
KESLAR|BARRY|99FIS08150|03/03/2000|COMMERCIAL FEDERAL BANK       |301 W 4TH N PLATTE NE                   ||F
HIATT|HARLAN|99FIS08151|03/03/2000|FARMERS STATE BANK & TRUS     |SUPERIOR NE                             ||C
HIATT|HARLAN|99FIS08151|03/03/2000|BANK OF KEYSTONE              |KEYSTONE NE                             ||C
HIATT|HARLAN|99FIS08151|03/03/2000|FARM BUREU INS CO             |LINCOLN NE                              ||I
HIATT|HARLAN|99FIS08151|03/03/2000|FARM BUREAU LIFE INS CO       |DES MOINES IA                           ||I
HIATT|HARLAN|99FIS08151|03/03/2000|RON KLIMA                     |                                        ||I
HIATT|HARLAN|99FIS08151|03/03/2000|AMERICAN GENERAL              |                                        ||I
HIATT|HARLAN|99FIS08151|03/03/2000|BANK OF KEYSTONE              |PO BOX 210 KEYSTONE NE                  ||F
HIATT|HARLAN|99FIS08151|03/03/2000|AMERICAN CO                   |                                        ||S
LANGE|ROSALIE|99FIS08152|03/03/2000|BRUNING INVESTMENTS           |                                        ||S
ALLENSWORTH|MARK|99FIS08440|02/26/2001|UNION BANK & TRUST            |3643 SO 48TH STREET                     ||F
ALLENSWORTH|MARK|99FIS08440|02/26/2001|COMMERCIAL FEDERAL BANK       |1314 O STREET                           ||C
ALLENSWORTH|MARK|99FIS08440|02/26/2001|UNION BANK & TRUST            |3643 SO 48TH STREET                     ||C
BORCHERT|MARSHALL|99FIS08441|03/02/2001|UNION BANK & TRUST            |                                        ||F
BORCHERT|MARSHALL|99FIS08441|03/02/2001|SEI INVESTMENTS               |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|CONAGRA FOODS                 |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|DELL COMPUTER CORP            |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|FIRST WORLD COMM, INC.        |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|LEVEL 3 COMMUNICATIONS        |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|NOVOGEN LTD SPONS ADR F       |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|PFIZER INCORPORATED           |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|SAFECO CORP                   |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|TRANSCRYPT INTL. INC          |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|TYCO INTL LTD NEW             |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|WORLDCOM INC GA NEW           |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|GROWTH FUND AMERICA           |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|NEW ECONOMY FUND CI A         |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|WASH MUTL INVS FD, INC        |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|ADC TELECOMMUNICATIONS CO     |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|ANALOG DEVICES, INC.          |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|APOLLO GROUP                  |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|APPLIED MATLS, INC.           |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|AUTOMATIC DATA PROCESSING     |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|CVS CORP                      |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|CARDINAL HEALTH, INC.         |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|CIRCUIT CITY STORE, INC.      |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|CONAGRA FOODS                 |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|COSTCO WHOLESALE CORP         |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|EMC CORP                      |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|ELECTRONIC DATA SYS           |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|EXXON MOBILE CORP             |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|FEDERAL HOME LN MORTG         |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|INTEL CORP                    |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|IBM                           |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|JOHNSON & JOHNSON             |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|MICROSOFT CORPORATION         |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|MOTOROLA, INC.                |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|NUCOR CORP                    |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|TEXAS INSTRS., INC.           |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|USA ED, INC.                  |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|UNION PAC CORP                |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|VANGUARD INDEX 500 CASH       |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|KONINKLIJKE PHILIPS ELECT     |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|NOKIA CORP                    |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|AMERICAN EXPRESS              |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|US TREASURY NOTES             |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|FEDERAL FARM CREDIT BANK      |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|FEDL HOME LOAN BK NT          |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|FEDERAL HOME LOAN BK BD       |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|STUDENT LN MKTG ASSN MED      |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|DOUGLAS CNTY NE               |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|LANCASTER CNTY NE             |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|LINCOLN NE                    |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|NE INV FIN AUTH               |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|NE PUBLIC PWR                 |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|NE ST COLLEGE FACS            |                                        ||S
BORCHERT|MARSHALL|99FIS08441|03/02/2001|RISER-BOND, INC.              |                                        ||I
BORCHERT|MARSHALL|99FIS08441|03/02/2001|LINCOLN ELECTRIC SYSTEM       |                                        ||B
BORCHERT|MARSHALL|99FIS08441|03/02/2001|LINCOLN FOUNDATION            |                                        ||B
HERNANDEZ|JUAN|99FIS08442|03/02/2001|SOUTH OMAHA AFFORD. HOUSI     |                                        ||I
HERNANDEZ|JUAN|99FIS08442|03/02/2001|LA HACIENDA                   |                                        ||I
HERNANDEZ|JUAN|99FIS08442|03/02/2001|HOWARDS CHARO CAFE            |                                        ||S
HERNANDEZ|JUAN|99FIS08442|03/02/2001|OMAHA FAIR HOUSING ADV.       |                                        ||B
HERNANDEZ|JUAN|99FIS08442|03/02/2001|NE HOUSING & HOMELESSNESS     |                                        ||B
HERNANDEZ|JUAN|99FIS08442|03/02/2001|NE ARTS COUNCIL               |                                        ||B
HERNANDEZ|JUAN|99FIS08442|03/02/2001|AMERICAN G.I. FORUM           |                                        ||B
HERNANDEZ|JUAN|99FIS08442|03/02/2001|BELLAS ARTES MEXICANAS        |                                        ||B
HERNANDEZ|JUAN|99FIS08442|03/02/2001|SOUTH OMAHA AFFD. HOUSING     |                                        ||B
HERNANDEZ|JUAN|99FIS08442|03/02/2001|COMMERCIAL FEDERAL BANK       |                                        ||F
HERNANDEZ|JUAN|99FIS08442|03/02/2001|MARIO SANCHEZ                 |                                        ||G
